Product code,Product label,China's imports from Germany-Value in 2012,China's imports from Germany-Value in 2013,China's imports from Germany-Value in 2014,China's imports from Germany-Value in 2015,China's imports from Germany-Value in 2016,China's imports from Germany-Value in 2017,China's imports from Germany-Value in 2018,China's imports from Germany-Value in 2019,China's imports from Germany-Value in 2020,China's imports from Germany-Value in 2021,Germany's exports to world- ,Germany's exports to world-Value in 2012,Germany's exports to world-Value in 2013,Germany's exports to world-Value in 2014,Germany's exports to world-Value in 2015,Germany's exports to world-Value in 2016,Germany's exports to world-Value in 2017,Germany's exports to world-Value in 2018,Germany's exports to world-Value in 2019,Germany's exports to world-Value in 2020,Germany's exports to world-Value in 2021,China's imports from world- ,China's imports from world-Value in 2012,China's imports from world-Value in 2013,China's imports from world-Value in 2014,China's imports from world-Value in 2015,China's imports from world-Value in 2016,China's imports from world-Value in 2017,China's imports from world-Value in 2018,China's imports from world-Value in 2019,China's imports from world-Value in 2020,China's imports from world-Value in 2021
140190,"Reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw, lime bark and other vegetable ...",0,0,0,0,0,0,0,0,0,0,,3733,2289,2023,1935,1494,1536,2733,1394,1671,1795,,1524,1539,1629,1008,1132,1461,1354,1770,1494,1088
230400,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...",0,0,0,0,0,0,0,0,0,0,,807348,833041,776928,768717,663476,606306,645702,610780,706814,835400,,21252,14038,17565,41681,13494,35750,14189,7299,37143,53916
230630,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...",0,0,0,0,0,0,0,0,0,0,,28548,32025,29589,22863,14261,13230,37362,24261,33210,39523,,9,0,336,25,0,280,108942,402642,588218,774955
240110,"Tobacco, unstemmed or unstripped",0,0,0,0,0,0,0,0,0,0,,29822,53124,41819,30377,36173,39564,25482,26217,34940,39901,,16853,32764,24304,21197,6303,17537,17891,22068,30969,23649
240120,"Tobacco, partly or wholly stemmed or stripped, otherwise unmanufactured",758,882,776,697,747,0,0,0,0,0,,313916,324234,362463,333713,356067,404994,364501,322420,237289,308145,,1178259,1299964,1540310,1270327,1127378,1196471,1050283,1178082,742908,998197
240130,Tobacco refuse,0,0,0,0,0,0,0,0,0,0,,4064,4409,5670,2979,4370,6411,1928,3678,3635,4101,,1356,1558,1875,1922,0,0,0,0,0,14
240290,"Cigars, cheroots, cigarillos and cigarettes consisting wholly of tobacco substitutes",0,0,0,0,0,0,0,0,0,0,,8,43,32,507,435,176,85,12,56,17,,0,0,0,0,0,0,0,0,0,0
220429,"Wine of fresh grapes, incl. fortified wines, and grape must whose fermentation has been arrested ...",151,207,133,267,94,253,193,9,50,0,,99329,126661,118741,98683,98253,17898,19232,13033,12410,14390,,143948,107843,69626,98792,112842,158930,186708,144439,91620,102544
220590,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances, in containers ...",0,0,0,0,0,0,0,0,0,0,,1277,1419,1349,1214,1359,1488,2390,1718,1045,1344,,0,1,7,0,1,9,0,0,236,40
292217,Methyldiethanolamine and ethyldiethanolamine,0,0,0,0,0,0,1272,1701,0,0,,0,0,0,0,0,10058,12459,14068,7650,14468,,0,0,0,0,0,1415,3413,2335,20,351
292023,Trimethyl phosphite,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,7,20,32,43,20,,0,0,0,0,0,137,96,12,12,12
291613,Methacrylic acid and its salts,4,7,2108,748,334,122,24,30,26,0,,80534,81384,82922,51697,60054,65147,72249,57117,50639,65912,,17863,31048,32791,25986,35720,40467,36982,20694,18792,20678
291735,Phthalic anhydride,0,0,0,0,0,0,0,0,0,0,,6687,11178,37263,26980,20854,30730,30931,30672,24382,28742,,147133,125042,89173,52249,52920,38980,26201,21390,28913,13067
290394,Hexabromobiphenyls,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0
284800,"Phosphides, whether or not chemically defined (excluding ferrophosphorus)",0,0,0,0,2,0,0,0,0,0,,1916,2069,2103,1397,1643,0,0,0,0,0,,9698,9035,12579,14753,18144,0,0,0,0,0
290376,"Bromochlorodifluoromethane, bromotrifluoromethane and dibromotetrafluoroethanes",0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,134,108,3,0,0,0,3,2,1,0
300341,"Medicaments containing ephedrine or its salts, not containing hormones, steroids used as hormones ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
300360,"Medicaments containing any of the following antimalarial active principles: artemisinin """"INN"""" ...""",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,337,436,887,944
300410,"Medicaments containing penicillins or derivatives thereof with a penicillanic acid structure, ...""",0,0,0,0,0,0,158,122,202,0,,48181,54895,55690,36352,40147,51033,45824,52129,50436,49713,,110666,132316,158373,95706,69270,100861,181559,168498,129408,138973
293060,"2-(N,N-Diethylamino)ethanethiol",0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,6,2,5,1,0,,0,0,0,0,0,0,0,0,1,1
293133,Diethyl ethylphosphonate,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,32,8,10,25,66,,0,0,0,0,0,0,0,0,0,0
292221,Aminohydroxynaphthalenesulphonic acids and their salts,7,0,1,0,0,0,0,1,105,0,,1130,670,542,658,103,317,100,74,91,74,,1122,1074,1633,1885,5868,6109,11030,4881,4075,4236
292244,"Tilidine """"INN"""" and its salts""""",0,0,0,0,0,0,19,5,150,0,,8324,7844,7788,9874,11576,10104,13695,9457,12215,12146,,0,0,0,0,0,27,19,5,150,1
293961,"Ergometrine """"INN"""" and its salts""""",0,0,0,0,0,0,0,0,0,0,,20,71,18,31,17,3,26,16,16,19,,1,0,0,0,0,0,0,0,0,0
293979,"Vegetal alkaloids, natural or reproduced by synthesis, and their salts, ethers, esters and ...""",0,0,0,0,0,5,440,114,2,0,,0,0,0,0,0,100335,130804,133249,134560,106276,,0,0,0,0,0,3549,10881,8287,5480,9000
370242,"Photographic film """"incl. instant print film"""", sensitised, in rolls, unexposed, without perforations, ...""",0,0,0,0,0,0,0,0,0,0,,41,56,4,0,0,0,0,5,0,0,,417599,473530,514963,554952,483634,459775,520591,451655,456402,485466
381230,Anti-oxidising preparations and other compound stabilisers for rubber or plastics,29036,32413,43858,31150,34858,0,0,0,0,0,,564676,551692,570313,487300,486713,0,0,0,0,0,,346606,362226,369889,307951,304521,0,0,0,0,0
370400,"Photographic plates, film, paper, paperboard and textiles, exposed but not developed",0,0,0,0,0,0,0,5,0,0,,333,493,518,574,775,386,310,340,395,562,,127,289,207,133,68,102,53,37,26,24
370510,"Photographic plates and film, exposed and developed, for offset reproduction (excluding products ...",0,1,0,0,0,0,0,0,0,0,,588,473,406,293,352,0,0,0,0,0,,215,65,132,35,99,0,0,0,0,0
370690,"Cinematographic film, exposed and developed, whether or not incorporating soundtrack or consisting ...",0,0,0,0,0,0,0,0,0,0,,86,16,179,8,25,8,7,31,13,9,,1,0,0,0,0,0,0,0,0,1
360500,Matches (excluding pyrotechnic articles of heading 3604),0,0,0,0,0,0,7,9,1,0,,5018,5989,6517,3868,3860,4336,4032,4137,3903,4621,,10,20,5,4,6,7,43,35,7,0
382590,"Residual products of the chemical or allied industries, n.e.s. (excluding waste)",0,0,0,0,0,0,0,0,0,0,,1129,907,503,286,448,574,992,820,755,493,,1119,1590,1649,1979,2403,2086,1683,2145,1451,2530
382488,"Mixtures and preparations containing tetra-, penta-, hexa-, hepta- or octabromodiphenyl ethers",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,978,395,253,186,188,,0,0,0,0,0,0,0,1,7,0
440796,"Birch """"Betula spp."""", sawn or chipped lengthwise, sliced or peeled, whether or not planed, ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,406,339,449,628,1712,,0,0,0,0,0,127756,159197,132535,91587,122730
440690,"Railway or tramway sleepers """"cross-ties"""" of wood, impregnated""""",0,0,0,0,0,0,0,0,0,0,,6200,6651,7527,7365,10990,0,0,0,0,0,,453,281,418,341,158,0,0,0,0,0
440710,"Coniferous wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded ...",15115,58297,78019,47917,37712,0,0,0,0,0,,1478070,1602436,1751269,1375578,1483043,0,0,0,0,0,,2852713,3612984,3829564,3401518,3790953,0,0,0,0,0
440722,"Virola, imbuia and balsa, sawn or chipped lengthwise, sliced or peeled, of a thickness of > ...",0,0,0,0,0,1,0,0,0,0,,223,145,216,580,556,661,746,1862,2999,1100,,10608,5687,20997,57592,40829,12063,15555,38262,152051,57525
441860,"Posts and beams, of wood",12,276,127,28,151,83,1155,7410,578,0,,76594,79584,82835,62606,60390,30158,2919,5468,8631,11622,,2150,6740,1814,1888,2061,4483,7151,14224,2972,1732
460122,"Mats, matting and screens, of rattan plaiting materials, flat-woven or bound together in parallel",0,0,0,0,0,0,0,0,0,0,,47,99,97,105,55,21,17,34,47,62,,1,0,0,3,6,6,33,40,74,20
470421,"Semi-bleached or bleached coniferous chemical wood pulp, sulphite (excluding dissolving grades)",0,6,7,5,0,7,7,0,0,0,,17123,14247,6407,3948,9068,12865,17683,13502,11340,12623,,17836,2530,3405,5879,4346,347,987,7935,6046,1955
430180,"Raw furskins, whole, with or without heads, tails or paws (excluding those of mink, lamb - ...",101,965,15,45,17,542,8,172,15,0,,8279,12325,6226,3527,4497,6997,15338,16255,6289,9164,,175867,253145,140551,70314,22544,22629,20621,28346,16654,12426
440111,"Fuel wood, in logs, billets, twigs, faggots or similar forms, coniferous",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2774,3523,3264,8922,7795,,0,0,0,0,0,0,82,4,955,0
440326,"Coniferous wood in the rough, of which the smallest cross-sectional dimension is <15 cm, whether ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,154,2064,1362,327,2744,,0,0,0,0,0,57509,56786,49437,34657,93477
440392,"Beech """"Fagus spp."""" in the rough, whether or not stripped of bark or sapwood, or roughly ...""",42271,42756,70974,49758,61501,0,0,0,0,0,,92442,92912,113813,87487,92199,0,0,0,0,0,,106480,107162,170713,131147,110730,0,0,0,0,0
440394,"Beech """"Fagus spp."""" in the rough, of which no cross-sectional dimension is =>15 cm, whether ...""",0,0,0,0,0,617,0,450,964,0,,0,0,0,0,0,2234,1945,3651,2602,1670,,0,0,0,0,0,1379,116,686,1032,54
410330,"Raw hides and skins of swine, fresh, or salted, dried, limed, pickled or otherwise preserved, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,16479,14847,4644,2910,1604,1662,1244,926,7344,4298
410691,"Hides and skins of antelopes, deer, elks, elephants and other animals, incl. sea animals, ...""",0,0,0,0,0,0,0,0,0,0,,1,0,0,0,5,0,0,0,0,0,,162,276,663,648,193,312,863,2312,1894,1835
400129,"Natural rubber in primary forms or in plates, sheets or strip (excluding smoked sheets, technically ...""",98,53,14,31,9,0,8,4,7,0,,221941,195462,76654,1887,1900,1557,1875,1299,1399,2771,,76724,47471,44328,208360,352145,537028,254209,334895,355792,243322
400130,"Balata, gutta-percha, guayule, chicle and similar natural gums, in primary forms or in plates, ...",0,2,0,0,0,0,0,0,0,0,,11,5,3,0,0,0,0,6,3,7,,126,146,73,45,3,41,36,22,369,558
401212,"Retreaded pneumatic tyres, of rubber, of a kind used on buses or lorries",0,0,0,0,0,0,0,0,0,0,,137178,139914,128818,110831,110088,127766,138188,124303,123143,156973,,0,0,0,0,68,47,0,0,0,1
911110,"Cases for wrist-watches, pocket-watches and other watches of heading 9101 or 9102, of precious ...",0,0,0,22,5,0,0,0,0,0,,689,3014,2865,1642,2204,3337,762,452,108,228,,899,2344,949,257,177,135,195,149,140,127
930621,Cartridges for smooth-barrelled shotguns,0,0,0,0,0,0,0,0,0,0,,4835,5753,4257,4369,4139,3908,4109,3029,3622,4859,,2926,1301,1779,1769,6000,71,3271,2340,2983,138
940159,"Seats of cane, osier or similar materials (excluding of bamboo or rattan)",0,0,0,46,48,14,0,2,0,0,,1055,896,1193,1534,1393,1350,1465,1079,1157,1324,,286,245,229,258,341,408,462,268,76,71
911019,Rough clock movements,0,4,0,0,0,0,0,0,0,0,,51,0,0,2,0,0,0,8,0,0,,802,918,1005,1173,10695,13905,3254,3981,1946,1881
910119,"Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating ...",1,70,0,0,0,0,0,0,0,0,,869,480,393,436,466,267,1200,1532,1269,939,,288,496,72,69,118,7,24,166,299,18
852861,Projectors of a kind solely or principally used in an automatic data-processing machine of ...,157,17,65,159,187,0,0,0,0,0,,5070,1822,3306,1900,2116,0,0,0,0,0,,16641,7917,2763,9281,7018,0,0,0,0,0
854011,"Cathode ray television picture tubes, incl. video monitor cathode ray tubes, colour",0,0,0,0,0,0,0,0,0,0,,73,9,9,10,201,2612,33,91,211,0,,24658,7503,4708,234,0,0,64,10,1,2
850630,Mercuric oxide cells and batteries (excluding spent),0,0,0,0,0,0,0,0,0,0,,17,9,6,0,0,0,1,0,0,2,,0,3,2,0,0,0,2,0,0,0
871620,Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,0,0,0,241,26,214,0,234,126,0,,107715,122795,122491,96122,91867,117212,142705,136834,129921,180080,,1599,793,397,401,241,226,319,301,1605,423
871631,"Tanker trailers and tanker semi-trailers, not designed for running on rails",0,0,0,0,0,0,0,0,0,0,,76753,70949,67663,70636,72307,102777,126149,127974,131862,179593,,215,0,0,0,5,19,116,0,89,0
854810,"Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary ...",0,0,0,0,0,0,0,0,0,0,,11525,14525,17942,12759,15131,20916,43196,39277,49659,56844,,0,0,0,0,0,0,0,0,0,0
860110,Rail locomotives powered from an external source of electricity,0,0,0,0,0,88,616,0,0,0,,448200,442699,272638,142077,441116,336924,440282,484051,511717,472464,,0,0,0,3723,0,88,616,0,0,0
860610,Railway or tramway tank wagons and the like (excluding self-propelled),0,0,0,0,0,0,0,0,0,0,,29649,22549,45125,12279,27192,26945,14688,8992,12824,7163,,3,0,19,0,0,0,0,0,34,0
860691,"Railway or tramway goods vans and wagons, covered and closed (excluding self-discharging goods ...",0,0,0,0,0,0,0,0,0,0,,3563,18769,27510,37917,11023,95,4369,85,724,849,,0,0,0,0,0,0,0,0,0,0
870190,"Tractors (excluding those of heading 8709, pedestrian-controlled tractors, road tractors for ...",3993,5679,3085,14696,3780,0,0,0,0,0,,3796584,4644140,3998092,3389010,3139693,0,0,0,0,0,,138908,114012,90459,104319,118823,0,0,0,0,0
870350,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,49933,786704,2436327,3920476,6519868,,0,0,0,0,0,12887,837,0,0,0
293391,"Alprazolam """"INN"""", camazepam """"INN"""", chlordiazepoxide """"INN"""", clonazepam """"INN"""", clorazepate, ...""",0,0,0,0,0,0,0,0,4,0,,11128,13800,11227,5452,8372,3026,5799,4790,7277,18922,,3,9,27,5,13,15,138,116,65,18
293943,"Cathine """"INN"""" and its salts""""",0,0,0,0,0,0,0,0,0,0,,42,0,0,0,88,6,5,140,3,2,,7,0,0,0,0,0,0,0,0,0
293520,N-Ethylperfluorooctane sulphonamide,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,170,430,0,,0,0,0,0,0,0,0,0,0,0
320120,Wattle extract,19,9,0,0,0,0,0,0,0,0,,390,573,669,668,840,824,1051,738,486,604,,15281,17172,14188,13635,17044,15769,14822,14294,19479,18334
310260,Double salts and mixtures of calcium nitrate and ammonium nitrate (excluding those in pellet ...,0,0,0,0,0,0,0,0,0,0,,333,392,365,258,270,248,304,171,142,140,,2684,1910,3045,4834,4210,1729,6526,3932,5079,4817
310311,"Superphosphates containing by weight => 35 % of diphosphorus pentaoxide """"P2O5"""" (excl. such ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,576,539,727,2201,1279,,0,0,0,0,0,0,36,0,14930,0
360200,Prepared explosives (excluding propellent powders),0,0,0,0,0,0,0,0,0,0,,54576,52381,47304,0,0,0,0,0,0,0,,1391,612,0,4,0,8,0,20,57,10
370191,"Photographic plates and film in the flat, sensitised, unexposed, of any material other than ...""",16,6,0,0,0,0,0,0,0,0,,1575,1011,1075,630,946,3628,576,596,563,521,,95,41,74,39,64,431,587,42,105,13
293353,"Allobarbital """"INN"""", amobarbital """"INN"""", barbital """"INN"""", butalbital """"INN"""", butobarbital ...""",0,0,0,0,1,0,0,0,1,0,,4476,3725,7351,4599,6691,7099,6142,6916,7747,9723,,1,5,5,23,3,32,29,31,22,4
293131,Dimethyl methylphosphonate,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,268,102,317,117,54,,0,0,0,0,0,0,0,0,0,0
293137,"Bis[(5-ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl)methyl] methylphosphonate",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,18,,0,0,0,0,0,0,0,32,0,0
293138,Salt of methylphosphonic acid and (aminoiminomethyl)urea (1 : 1),0,0,0,0,0,0,0,29,0,0,,0,0,0,0,0,2854,2615,2121,1384,1591,,0,0,0,0,0,0,0,29,0,0
292030,"Endosulfan """"ISO""""""""",0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,23,31,32,28,23,,0,0,0,0,0,0,1,1,0,0
292113,"2-""""N,N-Diethylamino""""ethylchloride hydrochloride""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,239,117,107,277,89,,0,0,0,0,0,0,0,3,0,0
292610,Acrylonitrile,0,0,0,0,0,0,23,0,4,0,,156104,117342,100149,123458,133044,180824,179605,187418,178110,299805,,1041520,983374,1001831,556905,328726,399700,728922,484417,327709,379969
370256,"Photographic film, sensitised, in rolls, unexposed, with perforations, for colour photography ...""",0,0,0,0,0,0,0,0,0,0,,605,576,809,674,1640,1087,1669,1960,1196,1366,,78,112,92,108,88,138,121,371,272,225
370310,"Photographic paper, paperboard and textiles, sensitised, unexposed, in rolls > 610 mm wide",0,0,0,0,0,0,0,0,0,0,,8553,2883,2164,1837,3959,1080,1368,1108,922,1257,,141857,127212,115401,89817,62517,42656,45949,32021,19653,16983
382549,"Waste organic solvents, non-halogenated",0,0,0,0,0,0,0,0,0,0,,80,404,893,1027,900,457,535,423,438,523,,0,0,0,0,0,0,0,0,0,0
410632,"Hides and skins of swine, in the dry state (crust), without wool on, whether or not split (excluding ...",0,83,0,0,0,0,0,0,0,0,,78,40,181,2559,7919,1295,4,7,3,0,,726,1428,685,694,476,765,1206,534,918,466
391510,"Waste, parings and scrap, of polymers of ethylene",368284,297643,293118,210162,142428,102038,420,0,0,0,,424565,413501,470098,369613,341847,291350,269130,248444,192651,232027,,2473133,2543264,3189472,2078533,1364665,1099466,7673,72,0,0
391590,"Waste, parings and scrap of plastics (excluding that of polymers of ethylene, styrene and vinyl ...",267106,153366,118092,78868,51055,52052,565,92,0,0,,238915,222361,211072,148202,132308,123900,132603,114562,87637,79742,,3279746,2990190,2474136,1903679,2044664,1886022,29751,448,0,0
450110,"Natural cork, raw or simply prepared """"merely surface-worked or otherwise cleaned""""""""",0,0,0,0,0,0,0,1,0,0,,252,176,172,125,149,172,194,160,222,201,,8900,8917,10410,6944,6134,5988,7727,7759,5531,6459
441239,"Plywood consisting solely of sheets of wood <= 6 mm thick (excluding of bamboo, plywood of ...",50,184,755,180,78,190,21,330,51,0,,21496,22111,27365,22223,20176,28327,33008,24248,29092,45458,,11582,17332,26503,23388,19824,10929,9782,10042,5905,3328
441891,"Builders' joinery and carpentry, of bamboo (excl. windows, French windows and their frames, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,61,51,62,34,652,,0,0,0,0,0,0,0,0,3,0
460193,"Plaits and similar products, of rattan plaiting materials, whether or not assembled into strips; ...",0,0,0,0,0,0,0,0,0,0,,20,115,19,60,53,43,16,66,57,62,,86,282,9,8,15,27,31,30,11,13
460211,"Basketwork, wickerwork and other articles, made directly to shape from bamboo plaiting materials ...",1,4,0,1,0,1,5,3,0,0,,3693,3548,4159,3130,4648,3199,4143,4474,6407,7485,,285,435,476,613,641,513,857,2058,1571,1415
470311,"Unbleached coniferous chemical wood pulp, soda or sulphate (excluding dissolving grades)",23,30,13,38,19,22,33,10,124,0,,3301,4528,2092,2146,3504,5729,5327,8471,4657,8844,,372489,295934,315635,311255,344771,378500,644597,499830,533199,679635
411330,"Leather further prepared after tanning or crusting """"incl. parchment-dressed leather"""", of ...""",0,0,0,0,0,0,0,7,0,0,,926,1372,1764,2257,2840,4033,5772,4218,5024,3758,,3786,6353,12475,12964,7582,10429,12611,9862,6130,9970
430230,"Tanned or dressed whole furskins and pieces or cuttings thereof, assembled, without the addition ...",21,5,0,0,1,0,0,0,0,0,,6867,6382,3574,2609,2599,2125,2495,1583,1357,1018,,6069,5001,3235,1870,789,882,864,578,338,638
440310,"Wood in the rough, treated with paint, stains, creosote or other preservatives (excluding rough-cut ...",0,0,0,0,0,0,0,0,0,0,,3704,6058,8180,5567,7634,0,0,0,0,0,,15468,44096,25117,57986,58904,0,0,0,0,0
440312,"Wood in the rough, treated with paint, stains, creosote or other preservatives, non-coniferous ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,1,0,1028,1653,,0,0,0,0,0,661,197,81,148,276
440921,"Bamboo, incl. strips and friezes for parquet flooring, not assembled, continuously shaped ...""",0,0,0,0,0,0,0,0,0,0,,1282,1485,889,352,391,463,1019,997,471,427,,52,2,7,140,36,372,136,44,113,5
440396,"Birch """"Betula spp."""" in the rough, of which no cross-sectional dimension is =>15 cm, whether ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,45,192,99,141,108,,0,0,0,0,0,5247,4716,2816,3274,6380
440692,"Railway or tramway sleepers """"cross-ties"""" of wood, impregnated, non-coniferous""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,9941,11781,11044,13575,14683,,0,0,0,0,0,3,0,0,0,0
440721,"Mahogany """"Swietenia spp."""", sawn or chipped lengthwise, sliced or peeled, whether or not ...""",0,0,0,0,0,0,0,0,0,0,,749,699,528,396,330,102,158,165,119,145,,520,1635,1802,5705,10287,9829,11353,3795,1510,1462
440726,"White lauan, white meranti, white seraya, yellow meranti and alan, sawn or chipped lengthwise, ...",8,0,0,0,0,0,0,0,0,0,,191,182,19,168,166,111,151,193,106,179,,5799,18907,51445,26639,4675,5462,4035,2659,1964,1646
440728,"Iroko, sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, ...",0,0,0,0,0,0,0,0,0,0,,2712,2030,2826,3497,4323,4406,3518,3239,2342,3901,,10,45,6,14,20,2,2,13,0,112
251611,"Granite, crude or roughly trimmed (excluding already with the characteristics of setts, curbstones ...",74,2805,7,21,49,21,48,16,0,0,,4115,3989,4877,4323,4350,5084,3832,5106,5572,7063,,798823,890918,1116860,895319,806896,900241,945095,853345,821285,763201
252921,Fluorspar containing by weight <= 97% calcium fluoride,8,10,7,8,14,34,17,10,9,0,,5374,12690,6363,6002,7932,6129,3754,2921,5255,9005,,17476,17647,17647,16896,10160,20553,67787,87439,79096,76676
230110,"Flours, meals and pellets, of meat or offal, unfit for human consumption; greaves",0,0,0,0,0,0,0,0,0,0,,146040,172016,173772,141342,130305,133223,137571,136727,153328,190714,,54684,100695,106532,140731,154885,198322,258585,229814,245021,243714
230330,Brewing or distilling dregs and waste,0,9,0,0,0,0,0,0,0,0,,32427,40403,37200,32129,34907,29603,31516,29087,33052,39040,,774240,1405610,1762417,1999448,683992,67332,36014,31778,42325,82516
230641,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...""",0,0,0,0,0,0,0,0,0,0,,484232,576651,554874,440178,390420,353351,382181,404632,504913,614032,,148262,23831,48885,41099,150104,291285,419317,486879,576976,704147
