Product code,Product label,Germany's imports from Japan-Value in 2012,Germany's imports from Japan-Value in 2013,Germany's imports from Japan-Value in 2014,Germany's imports from Japan-Value in 2015,Germany's imports from Japan-Value in 2016,Germany's imports from Japan-Value in 2017,Germany's imports from Japan-Value in 2018,Germany's imports from Japan-Value in 2019,Germany's imports from Japan-Value in 2020,Germany's imports from Japan-Value in 2021,Japan's exports to world- ,Japan's exports to world-Value in 2012,Japan's exports to world-Value in 2013,Japan's exports to world-Value in 2014,Japan's exports to world-Value in 2015,Japan's exports to world-Value in 2016,Japan's exports to world-Value in 2017,Japan's exports to world-Value in 2018,Japan's exports to world-Value in 2019,Japan's exports to world-Value in 2020,Japan's exports to world-Value in 2021,Germany's imports from world- ,Germany's imports from world-Value in 2012,Germany's imports from world-Value in 2013,Germany's imports from world-Value in 2014,Germany's imports from world-Value in 2015,Germany's imports from world-Value in 2016,Germany's imports from world-Value in 2017,Germany's imports from world-Value in 2018,Germany's imports from world-Value in 2019,Germany's imports from world-Value in 2020,Germany's imports from world-Value in 2021
843031,Self-propelled coal or rock cutters and tunnelling machinery (excluding hydraulically operated ...,420,188,0,0,55,0,0,0,0,0,,115409,99179,46477,39671,88313,39782,28272,52561,39254,22561,,12024,18009,10794,5123,5154,9567,8927,29749,5840,652
842531,Winches and capstans powered by electric motor,49,13,176,6,0,0,7,3,10,0,,65700,50304,45070,33157,33457,38653,53751,40521,47575,36522,,31121,49991,51202,40533,37838,53738,60600,53409,50340,57454
842541,Built-in jacking systems of a type used in garages,0,0,0,0,6,0,0,0,0,0,,4965,3990,4299,2604,3040,3289,2331,2050,1264,1385,,37920,39884,43306,37371,41937,44890,57827,49871,53323,97092
842620,Tower cranes,83,0,0,0,0,0,0,0,0,0,,7819,4111,15834,1364,2235,113,5891,0,32,1486,,98613,109667,99753,86701,111270,139536,181102,116216,97604,168369
852851,Monitors of a kind solely or principally used in an automatic data-processing machine of heading ...,81682,110438,118095,97211,99224,0,0,0,0,0,,274475,264601,260656,260190,251149,0,0,0,0,0,,937696,989626,1109450,1034294,1039770,0,0,0,0,0
848060,"Moulds for mineral materials (excluding moulds of graphite or other carbons, ceramic or glass ...",344,589,886,484,340,30,0,13,0,0,,113263,82794,81160,70812,82137,93293,110808,107880,83816,110536,,25135,31368,36464,41307,31187,30393,30035,30785,31127,35685
850239,Generating sets (excluding wind-powered and powered by spark-ignition internal combustion piston ...,258,129,1017,571,961,102,102,4,14,0,,333669,139942,145334,166673,192726,134069,137254,92862,47702,9825,,112762,71141,88912,67972,36497,81198,76394,56968,42288,51561
690710,"Unglazed ceramic tiles, mosaic cubes and similar articles, whether or not square or rectangular, ...",0,4,22,5,4,0,0,0,0,0,,788,425,564,587,467,0,0,0,0,0,,659,2676,3759,4768,6650,0,0,0,0,0
680990,Articles of plaster or of compositions based on plaster (excluding plaster bandages for straightening ...,3,5,13,13,3,0,1,0,1,0,,508,457,501,513,504,548,598,599,907,938,,6617,6887,8445,7101,8352,7037,6591,5482,6454,8590
660390,"Parts, trimmings and accessories for umbrellas and sun umbrellas of heading 6601 or for walking ...""",0,0,0,0,0,0,7,0,0,0,,36,25,30,82,18,6,20,22,15,24,,15973,18573,22247,21656,22359,23495,30343,32119,31465,44197
630640,Pneumatic mattresses of textile materials,1,0,0,1,0,0,0,0,0,0,,107,30,45,2,27,36,3,13,445,232,,9990,10228,12924,10832,15812,14899,19231,20056,18738,21414
650100,"Hat-forms, hat bodies and hoods of felt, neither blocked to shape nor with made brims; plateaux ...",0,0,0,1,0,0,0,0,0,0,,3,4,14,5,15,0,3,12,9,2,,1201,1373,1294,865,935,921,695,743,452,195
620421,"Women's or girls' ensembles of wool or fine animal hair (excluding knitted or crocheted, ski ...",0,0,0,0,0,0,0,0,0,0,,0,3,3,0,50,2,12,7,5,0,,548,657,329,102,359,147,124,66,22,64
620323,"Men's or boys' ensembles of synthetic fibres (excluding knitted or crocheted, ski ensembles ...",0,0,0,0,0,0,2,0,0,0,,41,43,28,4,14,79,52,18,57,30,,7129,6179,5716,5897,5968,7199,7803,8061,6628,6486
630240,"Table linen, knitted or crocheted",0,0,1,8,2,1,1,0,1,0,,7,10,5,3,3,2,4,2,0,7,,2565,2532,3438,3619,3782,2937,3386,3706,3719,4403
621390,"Handkerchiefs of textile materials, of which no side exceeds 60 cm (excluding of cotton, and ...",0,1,6,1,1,5,2,1,3,0,,135,142,94,47,179,154,120,113,171,98,,3041,3184,3388,3319,3635,4272,4986,4560,2960,2190
620722,"Men's or boys' nightshirts and pyjamas of man-made fibres (excluding knitted or crocheted, ...",0,0,0,0,0,0,2,2,0,0,,13,19,0,141,119,162,44,0,9,4,,2230,1074,1025,958,1371,1143,833,1659,2375,2908
700232,Tubes of glass having a linear coefficient of expansion <= 5 x 10-6 per kelvin within a temperature ...,34,19,32,4,2,2,0,0,0,0,,2177,2956,732,478,176,233,116,70,43,37,,1997,1697,2140,1803,2788,3459,3969,4750,2486,7237
720211,"Ferro-manganese, containing by weight > 2% of carbon",0,0,0,0,0,0,0,0,0,0,,2248,1474,1221,686,1093,1311,1292,1223,1186,1368,,146548,145124,146674,106198,83050,168667,143953,125766,99402,169096
720229,"Ferro-silicon, containing by weight <= 55% silicon",0,0,0,0,0,0,0,0,0,0,,17916,14128,13998,14097,16038,15473,16345,14480,9544,18536,,37065,33888,37538,30224,27639,26481,31728,25490,19920,22914
720241,"Ferro-chromium, containing by weight > 4% of carbon",0,0,0,0,0,0,0,0,0,0,,237,225,269,233,419,508,2281,230,206,274,,463368,350356,281870,207894,172000,317787,346688,179408,129868,229225
720410,"Waste and scrap, of cast iron (excluding radioactive)",0,3,0,3,2,1,0,3,0,0,,2639,3831,2956,952,353,2306,5921,16008,6910,12095,,139020,101492,60153,37289,27118,46811,53666,50093,54707,113292
720430,"Waste and scrap of tinned iron or steel (excluding radioactive, and waste and scrap of batteries ...",2,0,0,0,0,0,1,0,0,0,,824,0,0,0,451,1344,2719,3257,2257,573,,5301,6243,6937,4276,3049,7797,14101,1370,1319,3726
720719,"Semi-finished products of iron or non-alloy steel containing, by weight, < 0,25% of carbon, ...",0,4,2,0,0,0,0,0,0,0,,374,693,1117,24450,6003,5787,5348,5550,4926,5235,,192074,134373,162756,59187,18837,52917,55375,26797,19018,36202
720915,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...""",0,0,0,67,0,0,0,0,0,0,,15254,15304,15381,12867,7600,7477,7904,6770,4295,5947,,21354,14584,16510,17283,15498,19846,28184,25376,16537,24743
721069,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",0,35,0,3,0,0,0,0,0,0,,50175,36445,32110,28407,26652,29998,25853,16023,11844,20756,,44978,72871,74463,69420,52901,51364,46254,37959,31780,49708
711291,"Waste and scrap of gold, incl. metal clad with gold, and other waste and scrap containing gold ...",0,0,0,36,0,0,0,0,0,0,,749159,610439,265777,487836,1267985,1789038,1054004,389980,176382,0,,1463214,981216,752147,643315,674042,705317,711814,894641,1086254,753751
730810,"Bridges and bridge-sections, of iron or steel",0,0,0,0,0,0,0,0,0,0,,3500,3232,4713,4071,2687,3454,8896,13093,13690,52434,,25202,24156,19640,10364,11669,12286,13948,8859,13943,19476
722810,"Bars and rods of high-speed steel (excluding semi-finished products, flat-rolled products and ...",2,4,1,0,4,59,7,6,0,0,,46885,36819,45217,39601,37625,42391,46310,41730,36206,42262,,110920,96353,102617,87140,74123,82609,112896,90549,55799,83121
722870,"Angles, shapes and sections of alloy steel other than stainless, n.e.s.",0,0,2,2,0,0,3,12,1,0,,6707,7935,19586,17669,11453,16232,21847,21217,16865,14832,,20090,15362,22254,16451,17943,19453,22644,17093,16355,24471
730110,"Sheet piling of iron or steel, whether or not drilled, punched or made from assembled elements",0,1,0,0,0,0,0,0,0,0,,162178,98370,105227,83442,114216,167054,142912,80705,96091,87288,,70879,106536,101084,58832,87562,96609,106809,103529,76367,117604
730423,"Drill pipe, seamless, of a kind used in drilling for oil or gas, of iron or steel (excluding ...",346,0,1189,152,366,0,252,31,11,0,,53587,42072,8595,1778,1983,1266,2512,783,285,418,,7326,10433,8677,7073,6602,7398,6499,8695,4703,3951
730520,"Casing of a kind used in drilling for oil or gas, having circular cross-sections and an external ...",0,0,0,0,0,0,0,0,0,0,,99435,122189,73674,57182,56369,41850,45177,64669,34802,25856,,13,535,18,12,3,0,123,10,14,59
610819,"Women's or girls' slips and petticoats of textile materials, knitted or crocheted (excluding ...",0,0,0,0,0,0,0,6,0,0,,3,8,8,4,0,7,16,5,11,0,,619,735,905,661,741,271,662,717,537,716
600191,"Pile fabrics of cotton, knitted or crocheted (excluding """"long pile"""" fabrics)""""",4,1,0,0,0,0,0,0,0,0,,839,744,1012,880,574,1973,1427,1047,711,1253,,2155,2247,4026,2255,2149,2567,3590,2570,3565,2672
600543,"Warp knit fabrics of artificial fibres, of yarns of different colours """"incl. those made on ...""",0,30,18,4,1,0,3,0,0,0,,596,651,544,473,680,487,561,463,152,64,,6,81,67,41,43,82,34,36,8,14
600644,"Printed fabrics, knitted or crocheted, of artificial fibres, of a width of > 30 cm (excluding ...""",0,0,3,0,327,210,1,40,86,0,,2172,1329,775,988,504,890,510,675,384,139,,11234,9815,8184,4093,4229,5352,5737,5212,5079,5389
610329,"Men's or boys' ensembles of textile materials (excluding wool, fine animal hair, cotton or ...",0,0,0,0,0,0,0,0,0,0,,0,11,8,6,0,6,13,0,0,69,,215,54,42,34,87,125,39,126,27,786
590190,Tracing cloth; prepared painting canvas; buckram and similar stiffened textile fabrics of a ...,1,0,0,0,0,12,0,1,0,0,,294,243,234,103,48,43,56,113,65,58,,24567,23966,21660,21368,19899,19418,19756,20222,22737,32151
580133,"Cut weft pile fabrics, of man-made fibres (excluding terry towelling and similar woven terry ...",22,0,0,0,0,2,0,0,0,0,,1939,2272,1466,1048,1213,2461,3648,3272,2187,2576,,3348,4433,4790,3620,2876,3701,3775,4309,4789,3043
570410,"Floor tiles, of felt, not tufted or flocked, with an area of <= 0,3 m©÷",0,0,0,0,0,0,0,0,0,0,,809,834,61,107,55,71,85,23,38,11,,3175,3059,4712,4087,3610,4225,3407,5743,3568,4301
551693,"Woven fabrics containing predominantly, but < 85% artificial staple fibres by weight, other ...",1,6,28,32,15,5,0,3,0,0,,3749,2302,1576,1235,3129,1315,1130,1375,801,573,,3628,3955,3985,3857,3889,3667,3483,3646,2895,3114
551522,"Woven fabrics containing predominantly, but < 85% acrylic or modacrylic staple fibres by weight, ...",19,4,0,0,0,0,0,0,0,0,,1266,1030,1089,455,867,417,768,998,522,622,,3053,2548,1738,1790,1597,1088,1298,1869,1812,1504
551634,"Woven fabrics containing predominantly, but < 85% artificial staple fibres by weight, mixed ...",0,0,0,0,2,0,0,0,0,0,,0,0,14,0,5,15,6,0,0,7,,208,46,79,37,26,9,14,1,1,0
570210,"Kelem, Schumacks, Karamanie and similar hand-woven rugs, whether or not made up",0,0,0,0,0,0,0,0,0,0,,17,19,0,0,5,4,17,5,0,15,,15032,16442,16250,15651,14435,14631,11833,11485,10347,12185
560721,"Binder or baler twine, of sisal or other textile fibres of the genus Agave",1,3,5,2,2,2,2,1,1,0,,0,4,8,12,2,3,27,17,0,0,,2642,3154,3511,2281,2591,2121,2071,2013,1985,2120
550110,"Filament tow as specified in Note 1 to chapter 55, of nylon or other polyamides",0,0,0,4,0,0,0,0,7,0,,259,88,921,215,347,471,342,326,111,341,,9046,9586,9266,7077,4736,4999,6500,12560,14052,15989
550290,"Artificial filament tow, as specified in Note 1 to chapter 55 (excl. of acetate)",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,289,758,386,64591,221,,0,0,0,0,0,136,205,770,134,1166
511230,"Woven fabrics containing predominantly, but < 85% combed wool or combed fine animal hair by ...",5,0,26,0,5,0,0,0,0,0,,34422,25493,20614,14923,20232,15587,16233,20525,8005,3995,,24898,24777,24541,16665,15979,16891,16442,13891,11163,10051
530911,"Woven fabrics of flax, containing >= 85% flax by weight, unbleached or bleached",0,0,6,3,0,4,2,0,0,0,,1035,789,661,705,761,499,417,484,241,379,,3625,3691,3274,2178,2430,1873,1763,2032,1735,2329
551341,"Plain woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, ...",0,0,0,0,0,0,0,1,0,0,,1876,1221,806,1013,819,897,779,978,609,699,,5940,6637,6259,5075,5052,4539,3571,2733,2345,2536
540730,"Woven fabrics of synthetic filament yarn, incl. monofilament of >= 67 decitex and with a cross ...",0,0,0,0,0,0,0,0,0,0,,147,306,312,155,207,728,3830,2266,257,334,,471,822,608,376,829,809,1860,3389,3838,2954
540743,Woven fabrics of yarn containing >= 85% by weight of filaments of nylon or other polyamides ...,5,21,11,9,4,1,1,0,2,0,,1818,2693,2411,3442,4593,4966,4643,6458,3895,2570,,1675,2030,764,650,724,435,794,335,236,500
550700,"Artificial staple fibres, carded, combed or otherwise processed for spinning",0,0,0,0,0,0,0,0,0,0,,515,1021,1470,1534,910,1073,470,541,526,145,,300,798,738,654,487,714,406,639,449,534
550921,Single yarn containing >= 85% polyester staple fibres by weight (excluding sewing thread and ...,0,0,1,0,2,0,1,0,0,0,,2737,1408,3576,1963,1539,2376,1872,1676,1020,831,,21667,20178,24083,23787,18877,17218,19031,21947,16953,18020
551030,"Yarn containing predominantly, but < 85% artificial staple fibres by weight, mixed principally ...",0,0,0,0,0,0,0,0,0,0,,404,348,244,404,371,361,118,283,192,166,,3153,3218,2538,3357,3171,2906,2037,2317,1281,2914
520299,"Cotton waste (excluding yarn waste, thread waste and garnetted stock)",1,0,0,6,0,0,0,0,0,0,,543,198,111,156,103,138,111,225,86,192,,55375,65190,51153,38445,44207,79899,72477,56754,81248,65028
520522,"Single cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear ...""",0,0,0,0,0,0,0,0,0,0,,2809,1790,1028,1604,5523,2796,2214,2323,1381,2397,,20850,17568,16770,15066,13262,14037,10751,9842,9043,13439
520523,"Single cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear ...""",0,0,0,0,0,0,0,0,0,0,,328,350,159,430,489,439,278,368,351,338,,26504,21607,20704,21170,22989,25618,26263,20675,17217,20429
520534,"Multiple """"folded"""" or cabled cotton yarn, of uncombed fibres, containing >= 85% cotton by ...""",0,0,0,0,0,0,0,0,0,0,,162,116,56,51,120,134,54,23,62,5,,572,108,233,22,101,104,129,37,55,28
520535,"Multiple """"folded"""" or cabled cotton yarn, of uncombed fibres, containing >= 85% cotton by ...""",0,0,0,0,0,0,0,0,0,0,,333,115,51,209,87,35,31,30,28,47,,0,33,81,0,0,0,0,0,0,0
520543,"Multiple """"folded"""" or cabled cotton yarn, of combed fibres, containing >= 85% cotton by weight ...""",0,0,0,0,0,0,0,0,0,0,,186,233,80,148,208,124,101,131,135,67,,5391,6016,5007,4497,4310,4049,4516,4905,2223,3295
520546,"Multiple """"folded"""" or cabled cotton yarn, of combed fibres, containing >= 85% cotton by weight ...""",0,0,0,0,0,0,0,0,0,0,,7,10,297,682,119,157,121,101,71,139,,3173,2664,3303,2136,2970,2130,2770,2926,2504,2027
520622,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres ...""",0,1,0,0,0,0,0,0,0,0,,887,590,423,410,259,358,669,250,207,250,,898,1021,273,919,631,916,800,1324,567,1006
520623,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres ...""",0,0,0,0,0,0,0,0,0,0,,256,265,246,454,413,282,289,246,283,181,,798,549,493,938,1160,1296,1842,4263,1447,2255
520811,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 100 g/m©÷, ...",15,25,7,5,0,3,1,5,6,0,,432,237,215,429,303,334,308,264,135,197,,16545,15375,16352,14332,11342,11998,12158,9533,7823,11174
520921,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m©÷, ...",18,0,0,0,0,0,0,8,0,0,,1336,935,1045,955,835,1034,1069,895,939,868,,2424,3299,2992,2976,2362,2196,2118,2128,1893,2988
511130,"Woven fabrics containing predominantly, but < 85% carded wool or carded fine animal hair by ...",0,3,19,2,5,37,0,0,4,0,,16355,14717,14556,14189,15500,12347,13091,13593,6604,8770,,37541,32800,31318,25807,25073,24356,25806,22035,17624,12725
510531,"Hair of Kashmir """"cashmere"""" goats, carded or combed""""",0,0,0,0,0,0,0,0,0,0,,31,66,13,0,13,41,174,122,6,3,,18,129,46,67,133,102,35,17,362,320
521119,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally ...",0,0,0,0,0,0,0,0,0,0,,1175,689,1221,641,287,2754,2866,1180,341,416,,1140,833,1307,1366,861,1583,1873,1636,1181,560
521132,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally ...",10,145,15,1,41,0,0,0,3,0,,32690,35898,31751,19677,21039,18062,17377,13268,9606,9288,,22424,23941,26625,20367,21318,17947,12366,8180,6622,10683
521142,"Denim, containing predominantly, but < 85% cotton by weight, mixed principally or solely with ...",3,5,0,12,16,8,1,0,0,0,,65852,62587,28197,43121,34685,15309,16605,23371,14632,12538,,14109,15612,15237,12455,11873,13567,12898,9218,7460,9461
521143,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally ...",0,0,1,0,0,0,0,0,0,0,,5110,6083,2423,3309,2476,6174,2198,3476,1386,1047,,1118,1211,1625,1160,872,723,1078,590,422,642
853010,"Electrical signalling, safety or traffic control equipment for railways or tramways (excluding ...",0,0,0,0,0,0,0,0,2,0,,16819,31275,5968,12800,12190,9456,21581,22371,22579,54563,,27132,15612,44625,6418,9866,25924,17920,14423,17699,11296
870110,Pedestrian-controlled agricultural tractors and similar tractors for industry (excluding tractor ...,579,474,24,0,1,1,2,0,1,0,,15185,1757,1662,1740,1656,1434,1587,1927,1755,1218,,4367,4143,3722,2598,2305,2041,2968,4861,3349,4463
870130,Track-laying tractors (excluding pedestrian-controlled),0,0,0,0,0,4,0,2,0,0,,390039,216571,238221,7229,2715,2048,2311,2814,1153,1187,,17992,30630,24553,18012,21839,26103,26878,21229,29565,34853
850231,"Generating sets, wind-powered",9,299,3,3,0,12,2,0,0,0,,76598,2363,1669,2087,117,278,14826,13661,104297,753,,242070,248178,547182,445829,230781,234263,822525,93643,89581,84103
850860,"Vacuum cleaners, incl. dry cleaners and wet vacuum cleaners (excluding with self-contained ...",0,0,16,39,25,77,0,0,0,0,,638,864,1022,751,391,635,387,694,276,268,,8077,6766,6234,5624,5594,8447,10922,21805,16534,18268
852841,Cathode-ray tube monitors of a kind solely or principally used in an automatic data-processing ...,645,394,351,217,279,0,0,0,0,0,,2201,831,600,274,217,0,0,0,0,0,,5304,12078,16264,5884,3114,0,0,0,0,0
847740,Vacuum-moulding machines and other thermoforming machines for working rubber or plastics,1,31,0,1167,0,0,0,0,1,0,,65022,39794,31976,46495,53645,56327,45343,34122,29534,30440,,10855,12146,13469,10665,10872,8144,11657,13997,8966,18439
847310,"Parts and accessories for typewriters or word-processing machines of heading 8469, n.e.s.",72,87,165,129,36,0,0,0,0,0,,195,220,417,140,801,0,0,0,0,0,,2975,3069,2179,1331,983,0,0,0,0,0
846040,"Honing or lapping machines, for working metals, metal carbides or cermets (excluding gear cutting, ...",0,114,0,152,23,0,677,0,0,0,,146833,87997,76194,55263,45110,43274,74449,75099,71210,61095,,11999,15798,12739,17746,15017,12524,21268,16447,6310,10079
845941,"Boring machines for metals, numerically controlled (excl. way-type unit head machines and boring-milling ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,24713,31118,33956,23664,23284,,0,0,0,0,0,61,812,2437,292,877
846011,"Flat-surface grinding machines, for working metal, in which the positioning in any one axis ...",765,1015,1358,965,1923,0,0,0,0,0,,106803,67981,53605,52998,52903,0,0,0,0,0,,20267,14586,25493,24076,31568,0,0,0,0,0
846595,"Drilling or mortising machines for working wood, cork, bone, hard rubber, hard plastics or ...",109,31,33,50,0,0,29,0,0,0,,70639,51120,31776,27917,29641,25884,20186,38853,36627,57752,,17018,21979,16240,15999,20678,20781,20718,16447,11833,16153
840682,"Steam and other vapour turbines, of an output <= 40 MW (excluding those for marine propulsion)",0,0,116,0,0,328,0,1,0,0,,248295,222521,167928,204971,221921,114269,88390,72799,92826,130186,,14480,13334,10384,6100,15115,8610,18267,3606,10747,15960
840120,"Machinery and apparatus for isotopic separation and parts thereof, n.e.s. [Euratom]",0,0,0,0,0,0,0,0,0,0,,3,0,0,0,26,3,6,6,0,0,,48491,48624,36448,9130,5411,3353,4230,5667,3181,1998
840130,"Fuel elements """"cartridges"""", non-irradiated, in casing with handling fixtures, for nuclear ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,17,0,0,0,4,69774,69415,,133753,359114,167320,153083,7283,0,0,0,5050,60
843850,Machinery for the industrial preparation of meat or poultry (excluding cooking and other heating ...,96,34,290,134,127,1,0,0,392,0,,43788,27091,39839,66643,52843,22327,47289,34953,36238,43447,,75485,73720,85239,66633,76340,89669,70605,75942,86605,84572
842832,"Continuous-action elevators and conveyors for goods or materials, bucket type (excluding for ...",0,0,0,0,0,0,1,1,0,0,,9574,4288,7781,4067,2619,1871,6784,5582,1571,839,,6305,5675,4898,980,2499,6238,5005,3780,2774,3938
843242,Fertiliser distributors (excl. sprayers and manure spreaders),0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,877,652,760,1019,474,,0,0,0,0,0,10961,15281,12459,14795,19088
843351,Combine harvester-threshers,0,2,1,4,2,0,0,2,0,0,,55871,55320,61850,55520,78287,85784,99918,101852,127135,118586,,198953,166156,155699,123057,111023,94926,103068,89085,106428,100693
732591,"Grinding balls and similar articles for mills, cast (excluding such articles of non-malleable ...",1,273,0,6,0,0,0,0,0,0,,278,83,91,17,32,7,2200,11,6,9,,4278,6086,5747,5109,5904,5940,5765,4984,5165,5522
761520,"Sanitary ware and parts thereof, of aluminium (excluding cans, boxes and similar containers ...",0,6,1,1,3,8,30,10,5,0,,1627,1710,993,480,415,106,160,112,145,366,,18617,19002,18814,18160,35910,38786,34836,59272,71314,75206
