Product code,Product label,China's imports from Saudi Arabia-Value in 2012,China's imports from Saudi Arabia-Value in 2013,China's imports from Saudi Arabia-Value in 2014,China's imports from Saudi Arabia-Value in 2015,China's imports from Saudi Arabia-Value in 2016,China's imports from Saudi Arabia-Value in 2017,China's imports from Saudi Arabia-Value in 2018,China's imports from Saudi Arabia-Value in 2019,China's imports from Saudi Arabia-Value in 2020,China's imports from Saudi Arabia-Value in 2021,Saudi Arabia's exports to world- ,Saudi Arabia's exports to world-Value in 2012,Saudi Arabia's exports to world-Value in 2013,Saudi Arabia's exports to world-Value in 2014,Saudi Arabia's exports to world-Value in 2015,Saudi Arabia's exports to world-Value in 2016,Saudi Arabia's exports to world-Value in 2017,Saudi Arabia's exports to world-Value in 2018,Saudi Arabia's exports to world-Value in 2019,Saudi Arabia's exports to world-Value in 2020,Saudi Arabia's exports to world-Value in 2021,China's imports from world- ,China's imports from world-Value in 2012,China's imports from world-Value in 2013,China's imports from world-Value in 2014,China's imports from world-Value in 2015,China's imports from world-Value in 2016,China's imports from world-Value in 2017,China's imports from world-Value in 2018,China's imports from world-Value in 2019,China's imports from world-Value in 2020,China's imports from world-Value in 2021
710231,"Non-industrial diamonds unworked or simply sawn, cleaved or bruted (excluding industrial diamonds)",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1444631,1315538,1378174,763584,665525,660332,718747,493391,314197,474163
710691,"Silver, incl. silver plated with gold or platinum, unwrought (excluding silver in powder form)",0,3,0,0,0,0,0,0,0,0,,336,1650,262,590,1283,107,185,541,1964,2076,,187525,157789,134619,440228,340951,403056,261996,105839,67747,94056
710813,"Gold, incl. gold plated with platinum, in semi-manufactured forms, for non-monetary purposes",0,0,0,0,0,0,0,0,0,0,,0,2055,4847,2675,1724,8937,11122,21407,3818,324,,0,0,0,0,0,0,2684363,2776451,493649,813644
711021,"Palladium, unwrought or in powder form",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,388793,462765,539976,354739,345975,408801,539636,942060,2838556,1323901
711041,"Iridium, osmium and ruthenium, unwrought or in powder form",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,12722,6773,7481,10377,16365,38541,75027,90456,193439,382318
711299,"Waste and scrap of silver, incl. metal clad with silver, and other waste and scrap containing ...",0,0,0,0,0,0,0,0,0,0,,0,102,0,1,0,3,12747,0,0,0,,0,0,0,0,0,0,0,0,1436,22
711319,"Articles of jewellery and parts thereof, of precious metal other than silver, whether or not ...",0,0,0,0,0,0,0,0,0,0,,591688,587450,491954,296199,277453,390843,332874,30930,148046,41544,,463489,477553,811972,830049,854694,707803,1234863,2122186,3427885,5192941
711719,"Imitation jewellery, of base metal, whether or not plated with precious metal (excluding cuff ...",1,1,2,0,0,2,0,1,1,0,,0,433,398,43,536,64,929,0,0,0,,112624,122266,119530,127037,147026,186314,292540,368048,259934,252792
711890,Coin of legal tender,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4650,0,0,0
720150,"Alloy pig iron and spiegeleisen, in pigs, blocks or other primary forms",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3984,27467,0,0,0,,4,121,203,2373,18648,39395,24846,49756,176189,65365
720291,Ferro-titanium and ferro-silico-titanium,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,602,30,26,6,42,861,10150,29364,27624,7349
720293,Ferro-niobium,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,513486,403461,436805,444393,404406,531569,741780,1017957,644636,815376
720449,"Waste and scrap of iron or steel (excluding slag, scale and other waste of the production of ...",66,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,571,1802,1144,83,0,,2837035,2495600,1595143,1103619,872949,1179217,673401,23274,2417,183700
720529,"Powders, of pig iron, spiegeleisen, iron or non-alloy steel (excluding powders of ferro-alloys ...""",0,0,0,0,0,0,0,0,0,0,,450,1840,0,66,10,244,127,35,0,11,,69549,77120,75631,72470,81481,111508,108712,91794,92161,106909
720840,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, not in coils, simply ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,138,67,5,29,0,0,344,,1354,1658,1738,1134,597,782,639,571,378,709
720851,"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, not in coils, simply ...",0,0,0,0,0,0,0,0,0,0,,59524,5475,1343,1110,1926,3050,4499,1409,468,9,,788657,587890,646297,667000,702521,650454,904880,1045331,1148364,880278
720852,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, not in coils, simply ...",0,0,0,0,0,0,0,0,0,0,,1209,1522,2213,3298,781,226,533,12,19,1162,,77020,51454,67107,44703,29383,31259,34733,37044,78377,69452
720854,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, not in coils, simply ...",0,0,0,0,0,0,0,0,0,0,,0,208,170,37,94,1378,72,0,0,4,,5558,5996,4452,1675,880,2134,3675,1855,3996,3373
721011,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",0,0,0,0,0,0,0,0,0,0,,9941,3422,5455,5754,4414,1764,57,85,311,7256,,1079,731,959,729,262,302,1351,5616,2636,1144
721090,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",0,0,0,0,0,0,0,0,0,0,,8989,5453,3789,8774,1705,3395,7262,8213,3891,166,,158624,149000,109201,107428,118508,135488,163581,166254,201319,228718
721250,"Flat-rolled products of iron or non-alloy steel, of a width of < 600 mm, hot-rolled or cold-rolled ...""",0,0,0,0,0,0,0,0,0,0,,71,0,0,3,1,0,884,308,559,1,,82195,70586,79657,57434,68233,73151,73792,69236,71528,97486
721260,"Flat-rolled products of iron or non-alloy steel, of a width of < 600 mm, hot-rolled or cold-rolled ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,53,51,0,0,0,,29508,56608,56496,33938,39314,50676,52219,38000,47712,48337
721590,"Bars or rods, of iron or non-alloy steel, cold-formed or cold-finished and further worked or ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,164,153,216,109,155,,15798,15625,15291,8530,11844,14197,14110,11665,11182,18048
721622,"T sections of iron or non-alloy steel, not further worked than hot-rolled, hot-drawn or extruded, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,5,31,28,0,0,0,0,,133,128,175,106,78,503,237,122,86,104
392340,"Spools, cops, bobbins and similar supports, of plastics",5,0,0,0,0,0,0,0,0,0,,0,0,0,47,97,55,76,38,195,92,,55378,58006,67375,55790,56990,60554,66873,61565,54707,58564
392610,"Office or school supplies, of plastics, n.e.s.",0,0,0,0,0,0,0,0,0,0,,6099,6860,7248,7126,7680,14137,20721,365,232,176,,6848,7703,7832,7621,9378,9733,13481,17849,16262,17594
392640,"Statuettes and other ornamental articles, of plastics",3,0,0,1,0,0,0,7,0,0,,0,64,0,53,39,218,132,0,0,0,,13330,17078,14300,28380,19578,16054,17941,22872,23818,22980
730300,"Tubes, pipes and hollow profiles, of cast iron",0,0,0,0,0,0,0,0,0,0,,83511,64812,36922,63457,63665,33829,26154,29876,26587,49563,,13815,9287,3690,4488,3937,11809,2797,2332,2869,3935
730419,"Line pipe of a kind used for oil or gas pipelines, seamless, of iron or steel (excluding products ...",0,0,16,0,0,20,0,0,0,0,,150907,91751,146079,123957,75329,110447,136696,25807,19853,32244,,26366,45066,17518,16852,10741,8072,7573,16956,34300,10172
730449,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, ...""",3,0,0,0,0,0,0,0,0,0,,38,368,1406,907,4080,3813,1632,31064,5013,488,,130383,69066,82875,171526,90104,51310,86835,57603,66801,80456
730539,"Tubes and pipes having circular cross-sections and an external diameter of > 406,4 mm, of iron ...",0,0,0,0,0,0,0,0,0,0,,575,374,124,1398,1499,5935,28520,8898,1685,1217,,34071,13112,19395,13269,7620,3529,3608,4112,3457,1770
730619,"Line pipe of a kind used for oil or gas pipelines, welded, of flat-rolled products of iron ...",0,0,0,0,0,0,0,0,0,0,,2456,819,2011,7517,3259,7017,1342,881,64,259,,2459,6370,1464,377,3723,10265,1734,524,3270,740
730640,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of stainless steel (excluding ...",0,0,0,0,0,0,0,0,0,0,,2926,7108,316,403,1672,2196,767,81,288,57,,115672,107540,109380,110431,123901,136942,186791,137920,106747,147087
721650,"Sections of iron or non-alloy steel, not further worked than hot-rolled, hot-drawn or hot-extruded ...",0,0,0,0,0,0,0,0,0,0,,1579,890,321,668,132,234,448,818,452,79,,20516,28469,18789,12086,8647,12109,12385,9043,13319,11006
721699,"Angles, shapes and sections, of iron or non-alloy steel, cold-formed or cold-finished and further ...",0,0,0,0,0,0,0,0,0,0,,3029,575,685,2131,3860,4404,1983,502,304,138,,21649,15555,14460,6190,979,1412,2998,2882,3069,2431
721710,"Wire of iron or non-alloy steel, in coils, not plated or coated, whether or not polished (excluding ...",0,0,0,0,0,0,0,0,0,0,,423,287,139,102,41,2690,18572,3622,1318,3611,,90808,86893,88638,68820,61954,66242,70829,59794,57146,67578
721720,"Wire of iron or non-alloy steel, in coils, plated or coated with zinc (excluding bars and rods)",0,0,0,0,0,0,0,0,0,0,,75,122,0,120,1074,2131,862,264,162,409,,19660,15832,21763,14400,10609,11591,10314,8274,8613,6712
721899,Semi-finished products of stainless steel (excluding of rectangular [other than square] cr ...,0,0,0,0,0,0,0,0,0,0,,6243,6566,1803,6687,745,637,1477,32,19,3,,110168,71526,56717,29456,19419,22908,552565,57025,1294515,2219285
721914,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than hot-rolled, ...",0,0,0,0,0,0,0,0,0,0,,349,68,0,44,29,71,30,0,57,0,,12313,18932,51357,7587,14987,147870,406202,153597,64993,145861
721924,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than hot-rolled, ...",0,0,0,0,0,0,0,0,0,0,,49,91,0,5,25,0,0,0,0,0,,6225,5811,6253,4551,4200,4590,3681,4660,3421,3225
722300,"Wire of stainless steel, in coils (excluding bars and rods)",0,0,0,0,0,0,0,0,0,0,,24786,24057,23752,28259,19912,42395,48587,25805,13628,16811,,145048,142072,145735,136602,139621,166222,175907,165258,159536,177342
722519,"Flat-rolled products of silicon-electrical steel, of a width of >= 600 mm, non-grain-oriented",0,0,0,0,0,0,0,0,0,0,,347,75,0,108,146,0,466,0,0,0,,434319,424202,412519,289343,279391,346577,344946,269974,243856,378539
722530,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further ...",0,0,0,0,0,0,0,0,0,0,,1436,4265,4265,2426,2638,9676,10208,14882,10554,1829,,185520,158357,131215,119515,89304,139313,166543,141844,264845,297571
722540,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further ...",0,0,0,0,0,0,0,0,0,0,,0,0,28,0,14,21,4,0,0,0,,604461,504783,681167,388178,252356,289971,382148,320249,366003,239555
741021,"Refined copper foil, backed, of a thickness """"excluding any backing"""" of <= 0,15 mm (excluding ...""",0,0,0,0,0,0,0,0,0,0,,0,0,330,8,0,0,0,0,374,0,,1330091,1262172,1303007,1124603,1073823,1234756,1245570,1359771,1451164,1495349
741529,"Rivets, cotters, cotter pins and the like, not threaded, of copper (excluding spring washers ...",0,0,0,0,0,0,0,0,0,0,,109,0,0,205,2,2238,7,5,0,0,,19730,19612,19200,16626,16550,18728,22830,20302,21005,24177
741533,"Screws, bolts, nuts and similar articles, threaded, of copper (other than screw hooks, ring- ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,10,149,834,562,18,24,3,,60150,78068,76528,63976,58809,58745,56824,46475,44658,45048
741539,"Screw hooks, screw rings and the like, threaded, of copper (excluding standard screws and bolts ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,497,18,2,0,0,0,0,,10749,8608,9207,11711,10985,7339,9040,7048,8414,9841
750300,"Waste and scrap, of nickel (excluding ingots or other similar unwrought shapes, of remelted ...",0,0,0,0,0,0,0,0,0,0,,8029,37873,38098,21222,28019,35479,32119,43654,31093,57839,,0,25,115,0,262,538,726,7952,9385,0
750620,"Plates, sheets, strip and foil, of nickel alloys (excluding expanded plates, sheets or strip)",0,0,0,0,0,0,0,0,0,0,,0,0,71,75,249,1,64,0,0,0,,151456,111667,116220,125921,96508,119033,133944,157809,203062,211832
750711,Tubes and pipes of non-alloy nickel,0,0,0,0,0,0,0,0,0,0,,250,373,165,0,38,0,0,76,120,34,,6047,4101,2040,3935,2807,3960,3537,2759,3190,3638
760421,"Hollow profiles of aluminium alloys, n.e.s.",0,0,0,0,0,0,0,0,0,0,,14760,20639,17812,19870,13882,11410,12477,9856,10804,12102,,26378,25400,34024,39463,30951,37410,45202,32358,36002,41591
760900,"Aluminium tube or pipe fittings (e.g., couplings, elbows, sleeves)",0,3,0,0,0,0,0,0,0,0,,3474,103,0,65,69,341,213,65,99,92,,34603,40173,43292,37446,39791,44181,50277,45138,47788,48179
761300,Aluminium containers for compressed or liquefied gas,0,0,0,0,0,0,0,0,0,0,,58,614,539,1287,985,818,544,0,0,0,,10404,8205,8133,27632,7979,9169,10428,12374,9863,11864
761410,"Stranded wire, cables, plaited bands and the like, of aluminium, with steel core (excluding ...",0,0,0,0,0,0,0,0,0,0,,753,393,1684,1123,7500,522,9362,2805,1464,10089,,2953,1442,58,72,26,24,14,14,8,994
810199,"Articles of tungsten, n.e.s.",0,0,0,0,0,0,0,0,0,0,,0,0,0,3,0,3,0,0,0,0,,22939,19035,42974,21635,28647,20713,22645,17193,20130,23106
810299,"Articles of molybdenum, n.e.s.",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,1,0,0,0,0,,28111,13047,11938,6668,6645,7129,11041,10531,13708,15757
810390,"Articles of tantalum, n.e.s.",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,69282,63673,46943,54573,46082,59035,78784,58134,83961,89070
810520,Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; cobalt ...,0,0,0,0,0,0,0,0,0,0,,0,0,0,26,0,0,30,0,0,0,,487217,622248,627428,890261,956099,2170018,3695586,1992464,2430149,4149926
811212,Unwrought beryllium; beryllium powders,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,916,808,0,600,101,1793,7726,8684,9062,6506
811221,Unwrought chromium; chromium powders,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,2963,3548,4290,3898,5265,6393,4328,5051,4443,26875
811292,"Unwrought niobium """"columbium"""", gallium, indium, vanadium and germanium; powders and waste ...""",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,32488,65640,43790,35096,45905,33671,71598,52315,45241,44636
820231,"Circular saw blades, incl. slitting or slotting saw blades, of base metal, with working parts ...",0,0,0,0,0,0,0,0,0,0,,0,28,0,18,4,6,0,0,0,0,,26422,26553,29391,19089,15508,17804,17980,14532,13700,14166
730840,"Equipment for scaffolding, shuttering, propping or pit-propping (excluding composite sheetpiling ...",0,0,0,0,0,0,0,0,0,0,,2896,4446,4662,5852,10031,18507,22658,3969,5329,538,,8063,23061,48859,20654,10402,9163,9167,17230,10914,20662
731010,"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material, ...",0,1,0,0,0,0,0,1,0,0,,1642,1991,3178,2301,3969,3634,2325,5258,1514,908,,30632,27888,32545,34908,35360,31850,37757,66392,43408,45486
731029,"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material, ...",0,0,0,1,0,0,0,0,0,0,,10751,7769,8684,10093,6556,11270,3428,1548,63,135,,11750,9790,16574,15342,16495,13764,12016,11965,14737,13520
731290,"Plaited bands, slings and the like, of iron or steel (excluding electrically insulated products)",0,0,0,0,0,0,0,1,0,0,,1808,2699,4024,1813,5030,6162,3302,13427,4091,1142,,40417,40627,47896,27247,22394,32525,34939,40120,32442,37581
731512,Articulated link chain of iron or steel (excluding roller chain),0,0,0,0,0,0,0,0,0,0,,0,100,48,475,1954,1014,19,8,20,3,,57392,58042,57107,46002,52251,55549,54555,47122,43181,38720
731520,"Skid chain for motor vehicles, of iron or steel",0,0,0,0,0,0,0,0,0,0,,0,0,0,26,0,3,7,0,0,3,,167,227,370,859,410,347,104,81,171,163
731600,"Anchors, grapnels and parts thereof, of iron or steel",0,0,0,0,0,0,0,0,0,0,,584,1833,646,175,359,1907,878,74,0,0,,5437,4998,7894,3035,1746,1363,3842,1118,1708,2891
732290,"Air heaters and hot-air distributors, incl. distributors which can also distribute fresh or ...",0,0,0,0,0,0,0,0,0,0,,59,834,0,269,189,153,208,263,195,244,,19397,7561,4909,5831,8270,3746,5874,5951,10246,4821
820560,Blowlamps and the like (excluding gas-powered blowlamps),0,0,0,0,0,0,0,0,0,0,,0,0,0,0,223,2,7,0,0,0,,316,478,537,1104,763,679,716,505,294,304
842129,Machinery and apparatus for filtering or purifying liquids (excluding such machinery and apparatus ...,1404,1,0,0,0,0,6,0,0,0,,14552,4389,588,3775,1317,923,1142,1338,333,37,,958937,865848,958929,816301,732727,859947,948024,985959,1031231,1299437
848030,Moulding patterns (excluding moulds of graphite or other carbons and ceramic or glass moulds),0,0,0,0,0,0,3,0,0,0,,0,53,0,6,17,1,6,0,7,0,,23908,16845,11073,7325,7043,6989,4121,5859,5260,5212
848041,Injection or compression-type moulds for metal or metal carbides (excluding moulds of graphite ...,0,0,0,0,0,0,0,0,0,0,,155,119,43,0,1,48,206,0,0,0,,202005,211153,207944,189315,176132,135864,157880,134677,93770,83773
821110,Sets of assorted articles of knives of heading 8211; sets in which there is a higher number ...,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,30,0,0,0,,1175,1373,2483,1441,2846,2687,3012,2891,2706,3251
821195,"Handles of base metal for table knives, pocket knives and other knives of heading 8211",0,0,0,0,0,0,0,0,0,0,,0,49,0,2,64,6,0,0,0,12,,5725,1388,5225,1669,3600,2041,2855,2096,572,2011
821220,"Safety razor blades of base metal, incl. razor blade blanks in strips",0,0,0,0,0,0,0,0,0,0,,0,500,0,114,198,3,42,0,371,11,,116549,96908,100172,100563,96047,99073,83267,82282,75884,94129
821510,"Sets of spoons, forks or other articles of heading 8215, which may also contain up to an equivalent ...",0,0,0,0,1,1,1,0,0,0,,0,0,0,0,7,3,3,0,0,0,,440,321,167,226,189,105,69,178,1431,2009
830990,"Stoppers, caps and lids, incl. screw caps and pouring stoppers, capsules for bottles, threaded ...",16194,0,0,1,0,0,2,0,0,0,,127700,126659,120038,156688,97071,84901,89714,77024,74660,130549,,83781,54709,61718,62315,63977,73008,96614,95031,88930,100642
840729,"Spark-ignition reciprocating or rotary engines, for marine propulsion (excluding outboard motors)",0,0,0,0,0,0,0,0,0,0,,2093,3315,3470,4849,2963,1750,2406,0,0,0,,922,1345,9505,1658,2175,1846,2599,2512,8568,628
841011,"Hydraulic turbines and water wheels, of a power <= 1.000 kW (excluding hydraulic power engines ...",0,0,0,0,0,0,0,0,0,0,,4576,6488,4878,784,3004,4327,2631,0,0,0,,1543,89,31,41,27,142,77,290,182,251
841111,Turbojets of a thrust <= 25 kN,0,0,0,0,0,0,0,0,0,0,,0,189,0,0,0,0,0,0,0,0,,35238,22920,34366,30528,30750,6902,42921,15741,11567,20767
841311,"Pumps fitted or designed to be fitted with a measuring device, for dispensing fuel or lubricants, ...",0,2,0,0,0,0,2,0,0,0,,842,241,538,1014,1847,85,144,0,142,29,,4893,3268,4943,3709,3077,3863,2850,4748,2033,1381
841420,Hand-operated or foot-operated air pumps,0,0,0,0,0,0,0,0,0,0,,0,0,30,275,77,23,76,0,0,1,,6011,6521,5119,5755,5550,5775,4014,3866,3881,4875
841581,"Air conditioning machines incorporating a refrigerating unit and a valve for reversal of the ...""",8,0,0,2,3,0,0,8,3,0,,9366,10972,19143,6276,3345,14838,9168,2785,10372,14706,,36039,35982,26833,33888,19198,10298,8402,7284,5278,8618
841583,"Air conditioning machines comprising a motor-driven fan, not incorporating a refrigerating ...""",0,0,2,1,0,1,10,0,0,0,,1071,1098,11957,326,529,3264,586,2115,4974,5636,,11598,16749,12304,43929,48247,12395,14105,20077,18264,17516
841610,Furnace burners for liquid fuel,0,0,0,0,0,0,0,0,1,0,,49,0,88,18,2,137,0,0,55,0,,55036,45395,38541,41647,38868,27690,27921,29908,30578,17283
841710,"Industrial or laboratory furnaces and ovens, non-electric, for the roasting, melting or other ...",0,0,0,0,0,0,0,0,0,0,,365,39,72,7,28,141,219,0,0,8,,57008,55233,63619,40524,21192,24763,36504,41531,43328,22320
841919,"Instantaneous or storage water heaters, non-electric (excl. instantaneous gas water heaters, ...",0,0,0,0,0,0,0,0,0,0,,2700,2598,1949,2946,784,662,717,166,0,149,,1886,1782,791,1181,1923,2895,3775,3539,3014,2384
841932,"Dryers for wood, paper pulp, paper or paperboard",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,7,0,0,0,,77829,69035,66621,41392,28020,27920,32964,18025,22163,31761
841939,"Dryers (excl. lyophilisation apparatus, freeze drying units, spray dryers, dryers for agricultural ...",0,0,0,0,0,0,0,0,0,0,,296,40,104,74,338,175,317,45,5,0,,373096,289760,292447,251571,215150,208398,271940,374550,252545,231797
841940,Distilling or rectifying plant,0,0,0,0,0,0,0,0,0,0,,0,0,102,39,37,128,105,0,0,0,,128349,176125,116941,88187,80488,53608,66799,50102,54509,65315
842381,Weighing machinery having a maximum weighing capacity <= 30 kg (excluding balances of a sensitivity ...,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5,83,0,0,0,0,,7658,8223,7585,8205,11183,12236,10713,8798,11219,12122
842649,"Mobile cranes and works trucks fitted with a crane, self-propelled (excluding those on tyres ...",0,0,0,0,0,0,0,0,0,0,,53654,10703,44045,54159,31341,44574,21441,0,0,0,,23699,28486,36338,50713,5016,3180,23357,27604,14072,36447
842699,"Ships' derricks; cranes, incl. cable cranes (excluding overhead travelling cranes, transporter ...",0,0,0,0,0,0,0,0,0,0,,763,418,2616,3475,2449,2011,1368,3,0,0,,76819,53018,80768,108628,54199,32100,49499,25067,26437,10991
842952,"Self-propelled mechanical shovels, excavators and shovel loaders, with a 360¡Æ revolving su ...",0,0,0,0,0,0,0,0,0,0,,263,0,450,205,516,442,8455,0,0,0,,1538339,999029,835746,450521,614801,1122455,1411849,900599,695591,353031
843139,"Parts of machinery of heading 8428, n.e.s.",0,0,0,0,11,0,0,0,0,0,,16497,5571,5371,6641,6299,1375,984,0,0,172,,236344,314004,305864,293219,299546,352377,394139,351219,309248,383264
843210,"Ploughs for use in agriculture, horticulture or forestry",0,0,0,0,0,0,0,0,0,0,,180,0,66,11,5,127,33,0,0,0,,10375,14436,25392,13925,11827,14410,14137,9722,4797,1845
843229,"Harrows, scarifiers, cultivators, weeders and hoes for use in agriculture, horticulture or ...",0,0,0,0,0,0,0,0,0,0,,174,0,0,0,2,53,32,0,0,0,,7877,9670,8781,7478,7830,6876,6053,4652,5378,6689
843231,"No-till direct seeders, planters and transplanters",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,10071,10426,9199,15640,5959
843241,Manure spreaders (excl. sprayers),0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2221,3845,1496,2059,2360
843330,Haymaking machinery (excluding mowers),0,0,0,0,0,0,0,0,0,0,,657,0,0,27,22,30,166,0,0,0,,2382,7262,5715,3086,1784,2448,1716,3028,3353,5518
