Product code,Product label,Viet Nam's imports from Australia-Value in 2012,Viet Nam's imports from Australia-Value in 2013,Viet Nam's imports from Australia-Value in 2014,Viet Nam's imports from Australia-Value in 2015,Viet Nam's imports from Australia-Value in 2016,Viet Nam's imports from Australia-Value in 2017,Viet Nam's imports from Australia-Value in 2018,Viet Nam's imports from Australia-Value in 2019,Viet Nam's imports from Australia-Value in 2020,Viet Nam's imports from Australia-Value in 2021,Australia's exports to world- ,Australia's exports to world-Value in 2012,Australia's exports to world-Value in 2013,Australia's exports to world-Value in 2014,Australia's exports to world-Value in 2015,Australia's exports to world-Value in 2016,Australia's exports to world-Value in 2017,Australia's exports to world-Value in 2018,Australia's exports to world-Value in 2019,Australia's exports to world-Value in 2020,Australia's exports to world-Value in 2021,Viet Nam's imports from world- ,Viet Nam's imports from world-Value in 2012,Viet Nam's imports from world-Value in 2013,Viet Nam's imports from world-Value in 2014,Viet Nam's imports from world-Value in 2015,Viet Nam's imports from world-Value in 2016,Viet Nam's imports from world-Value in 2017,Viet Nam's imports from world-Value in 2018,Viet Nam's imports from world-Value in 2019,Viet Nam's imports from world-Value in 2020,Viet Nam's imports from world-Value in 2021
150600,"Other animal fats and oils and their fractions, whether or not refined, but not chemically ...",14,0,0,0,0,0,0,0,0,,,1422,2117,2916,2553,3081,3092,1963,2861,2064,3568,,546,1323,1370,1276,3389,4950,5257,7155,6706,7420
150890,"Groundnut oil and its fractions, whether or not refined (excluding chemically modified and ...",0,0,0,0,0,0,0,0,0,,,702,418,1040,2233,730,786,609,233,176,215,,0,1,8,0,0,0,1,33,218,793
150990,Olive oil and fractions obtained from the fruit of the olive tree solely by mechanical or other ...,0,0,0,0,8,5,4,31,17,,,1441,1407,2630,2326,2264,2903,2597,2380,3402,2734,,2017,2316,2236,2673,1987,2116,2880,2151,1741,1202
151211,Crude sunflower-seed or safflower oil,7,0,7,0,0,0,0,0,0,,,2277,285,430,139,1367,1749,771,815,275,730,,65,1,9,8,2,137,22,20,143,371
151610,"Animal fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, ...",0,0,0,0,0,0,0,0,0,,,0,0,139,4301,1336,175,146,112,109,2422,,32,1,20,2,0,0,0,42,9,2443
160210,"Homogenised prepared meat, offal, blood or insects, put up for retail sale as infant food or ...",0,0,0,0,0,0,0,0,0,,,2006,1745,1858,1809,1939,2431,2067,1661,2023,4356,,60,55,2,129,51,65,7,9,3,58
160249,"Prepared or preserved meat and offal of swine, incl. mixtures (excluding hams, shoulders and ...",0,0,0,0,0,0,0,0,0,,,4689,4783,4277,2578,2555,2189,3622,4764,3033,3760,,891,870,1176,1484,1195,1433,967,1183,1075,4986
160300,"Extracts and juices of meat, fish or crustaceans, molluscs and other aquatic invertebrates",0,0,0,0,0,0,0,0,0,,,1065,833,1841,674,795,1198,399,101,629,480,,55,5,30,68,80,121,79,285,195,1418
160412,"Prepared or preserved herrings, whole or in pieces (excluding minced)",0,0,0,0,0,0,0,0,0,,,0,1,32,3,5,3,2,5,38,65,,56,71,57,29,2,54,74,226,547,1345
160414,"Prepared or preserved tunas, skipjack and Atlantic bonito, whole or in pieces (excluding minced)",0,0,0,0,0,0,0,0,0,,,1333,2407,3156,3581,3008,4343,5901,4011,3139,1581,,930,1365,1414,2688,3931,10829,16664,11754,14128,34452
160431,Caviar,0,0,0,0,0,0,0,0,0,,,0,0,0,4,0,0,13,12,1,0,,16,5,27,24,47,9,5,110,102,84
160561,"Sea cucumbers, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,,,0,58,169,0,2,3,57,0,0,0,,0,0,0,0,0,0,0,0,0,13
160563,"Jellyfish, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,1,44,11,23,21,16,27,16,13
170112,Raw beet sugar (excluding added flavouring or colouring),0,0,0,0,0,0,0,0,0,,,736,4,0,15,8,86,92,62,36,10,,0,12,1,0,0,1,1,0,0,31
170199,"Cane or beet sugar and chemically pure sucrose, in solid form (excluding cane and beet sugar ...",339,0,0,0,0,0,0,3,24,,,122226,95628,69750,55913,61726,73992,53127,51552,38468,42001,,38353,35745,20874,30917,64712,34258,29717,25459,432628,471460
170490,"Sugar confectionery not containing cocoa, incl. white chocolate (excl. chewing gum)",0,2,1,1,1,37,67,73,57,,,52167,53008,44522,40965,34554,38984,58909,39542,48589,58754,,25499,33862,34065,30721,35835,40631,54682,65441,55327,59273
180400,"Cocoa butter, fat and oil",0,0,0,0,0,0,0,0,0,,,260,65,174,719,785,871,519,288,357,138,,162,235,303,261,271,717,1100,1082,999,1625
180610,"Cocoa powder, sweetened",32,26,24,0,9,105,6,11,4,,,5494,4469,3503,3284,4184,5398,5365,4346,5161,5924,,185,371,348,266,504,723,598,476,769,646
180631,"Chocolate and other preparations containing cocoa, in blocks, slabs or bars of <= 2 kg, filled",212,258,212,171,156,178,161,156,50,,,65932,56458,61312,43463,47118,41794,43567,19584,28127,41157,,5367,7148,5799,6092,6899,9323,10848,9823,5404,4744
200290,"Tomatoes, prepared or preserved otherwise than by vinegar or acetic acid (excluding whole or ...",0,0,0,99,901,861,1179,1148,1636,,,2456,3058,6571,6607,12162,3307,2843,2577,8383,10161,,2616,3823,4618,6969,7400,7765,7904,9475,10501,7734
200310,"Mushrooms of the genus """"Agaricus"""", prepared or preserved otherwise than by vinegar or acetic ...""",0,0,0,0,0,0,0,0,0,,,316,55,40,143,63,85,7,41,726,32,,41,17,34,234,191,220,302,325,213,934
200510,"Homogenised vegetables put up for retail sale as infant food or for dietetic purposes, in containers ...",0,0,5,3,0,0,16,0,28,,,1653,1489,1556,842,980,909,438,602,226,414,,12,1117,16,10,6,13,20,9,197,70
200570,"Olives, prepared or preserved otherwise than by vinegar or acetic acid (excluding frozen)",0,0,2,0,0,0,2,6,6,,,957,1015,763,799,1421,304,175,126,511,303,,289,350,457,466,539,786,847,1035,873,1102
200599,"Vegetables and mixtures of vegetables, prepared or preserved otherwise than by vinegar, non-frozen ...""",8,24,1,0,1,0,2,18,31,,,1815,1959,1322,2058,1342,2122,3879,4002,7438,9275,,147,206,1184,731,1589,1488,2282,2637,5339,130301
200840,"Pears, prepared or preserved, whether or not containing added sugar or other sweetening matter ...",0,0,0,0,0,0,0,5,0,,,3152,2579,156,109,22,28,299,84,21,5,,21,13,21,28,24,20,14,146,82,112
200931,"Single citrus fruit juice, unfermented, Brix value <= 20 at 20¡ÆC, whether or not containing ...",0,0,0,8,2,0,0,0,0,,,599,348,114,22,111,577,283,602,508,220,,0,0,3,9,85,91,50,98,121,93
210112,"Preparations with a basis of extracts, essences or concentrates of coffee or with a basis of ...",0,0,0,0,0,0,13,0,0,,,890,973,2443,6155,10004,16813,5643,5720,3477,11773,,62,145,835,1618,3082,8535,6129,4752,4308,13965
220190,"Ordinary natural water, not containing added sugar, other sweetening matter or flavoured; ice ...",0,0,0,1,0,0,0,0,0,,,2416,2331,7390,1795,3042,3809,3880,2245,2186,4149,,22,64,80,114,71,82,124,158,392,1827
220410,Sparkling wine of fresh grapes,14,28,14,19,12,3,63,89,24,,,74373,65115,54752,48145,46046,43744,43548,43989,38766,63736,,777,991,265,523,560,468,977,1197,981,6516
220850,Gin and Geneva,0,0,0,0,0,2,7,8,1,,,6185,5608,5079,5241,5688,7243,9780,15766,10816,12891,,289,247,338,317,260,393,369,342,221,1498
220900,"Vinegar, fermented vinegar and substitutes for vinegar obtained from acetic acid",0,0,0,0,0,0,3,13,0,,,858,1381,807,1754,1762,1346,1408,1068,1078,1008,,983,1238,1467,1185,1711,1881,2388,2927,2939,2320
230240,"Bran, sharps and other residues of cereals, whether or not in the form of pellets, derived ...",0,0,1,0,0,113,205,0,0,,,3359,3781,5233,10162,7103,7621,5761,5328,3155,5099,,42323,19550,19991,22107,17044,9846,15173,8042,9767,2523
230310,Residues of starch manufacture and similar residues,0,0,0,0,0,0,0,0,0,,,0,0,0,1813,1283,2435,1776,1674,2349,2900,,24815,23269,15185,9647,13890,33470,56564,61283,61876,65506
230650,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...",0,0,0,0,0,0,0,0,0,,,45,17,5,6,0,2030,113,4,0,57,,34530,39756,19105,25179,16928,19839,19676,16422,11527,11020
230700,Wine lees; argol,0,0,0,0,0,0,0,0,0,,,65,88,40,0,2,0,18,0,0,10,,0,0,0,0,0,0,0,0,0,
250410,Natural graphite in powder or in flakes,0,0,0,0,0,0,0,0,0,,,187,0,0,13,2,11,3,42,3,31,,746,1008,946,1103,1326,1275,1292,1492,1257,2136
250860,Mullite,144,0,0,0,27,0,0,92,164,,,21,0,40,0,0,0,3,0,0,1,,2179,1566,1879,1610,1650,1166,1573,2120,2682,912
251110,"Natural barium sulphate """"barytes""""""""",0,0,0,0,0,0,0,0,0,,,770,868,865,483,179,105,201,419,38,250,,909,953,1319,1582,1778,1909,3235,2235,2763,4382
251120,"Natural barium carbonate """"witherite"""", whether or not calcined (excluding barium oxide)""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,48,1,0,4,0,0,,0,13,41,0,152,11,0,0,164,
251511,"Marble and travertine, crude or roughly trimmed",0,0,42,0,0,0,0,0,0,,,103,0,18,0,0,8,0,5,34,3,,58,12,1289,482,1721,1093,2033,1123,411,4779
251612,"Granite, merely cut, by sawing or otherwise, into blocks or slabs of a square or rectangular ...",0,0,0,0,0,0,0,0,0,,,1889,1680,764,419,681,590,693,850,681,571,,24332,17448,20466,17300,17148,19441,20516,14639,15291,2107
251710,"Pebbles, gravel, broken or crushed stone, for concrete aggregates, for road metalling or for ...",8,9,8,3,27,9,8,2,5,,,1143,213,285,134,50,145,171,273,148,318,,1698,1004,1169,1390,1040,1287,1684,1574,1043,319
251730,Tarred macadam,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,11,0,0,34,0,0,0,
251910,"Natural magnesium carbonate """"magnesite""""""""",0,0,0,0,0,0,0,0,0,,,657,545,0,0,0,0,0,0,0,0,,545,441,101,283,606,67,97,130,82,1051
252410,Crocidolite asbestos (excluding products made from crocidolite),0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,2276,1363,1039,375,0,0,0,0,0,
260400,Nickel ores and concentrates,0,1,6,0,0,0,0,0,0,,,1224786,903328,684773,523934,210358,212803,193955,307498,300458,445174,,201,599,860,961,595,786,755,35,31,121
261610,Silver ores and concentrates,0,0,0,0,0,0,0,0,0,,,65917,42094,44376,0,0,9324,40388,43366,46099,0,,0,0,0,0,0,0,0,0,0,79
261790,"Ores and concentrates (excluding iron, manganese, copper, nickel, cobalt, aluminium, lead, ...",0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,79,0,0,15,2,312
261800,Granulated slag (slag sand) from the manufacture of iron or steel,0,0,0,0,0,0,0,0,0,,,217,182,10,44,277,22,352,797,15,0,,8080,13780,20412,15076,14542,13741,8608,5169,2980,1088
270600,"Tar distilled from coal, from lignite or from peat, and other mineral tars, whether or not ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,6,4,1,0,0,,992,1022,519,553,638,477,715,743,944,273
270720,"Toluol """"toluene"""" containing > 50% of toluene (excluding chemically defined)""""",0,0,0,0,0,0,0,0,0,,,0,0,3,1,4,0,1,0,0,0,,351,464,326,375,270,306,99,119,7,163
270750,"Aromatic hydrocarbon mixtures of which >= 65% by volume, incl. losses, distils at 250¡ÆC by ...",0,0,0,483,395,60,289,44,410,,,12565,15632,9181,6305,7674,8271,10231,6630,2717,4488,,47598,56001,54192,45125,41301,54486,64785,62791,47224,73831
280519,Alkali or alkaline-earth metals  (excluding sodium and calcium),0,0,0,0,0,0,0,0,0,,,0,27,1,16,37,39,2,1997,225,67,,326,418,399,17,184,80,116,14,167,439
280620,Chlorosulphuric acid,0,0,0,0,0,0,0,0,0,,,0,5,0,11,0,6,0,0,0,9,,0,0,0,6,0,0,0,0,0,
281111,"Hydrogen fluoride """"hydrofluoric acid""""""""",0,0,0,0,0,0,0,0,0,,,21,55,8,16,98,111,137,59,20,46,,1693,1867,1516,1827,3820,6941,10869,11446,9989,9937
281210,Chlorides and chloride oxides,0,0,0,0,0,0,0,0,0,,,3,242,6,52,0,0,0,0,0,0,,118,137,243,292,890,1216,0,0,0,
281219,"Chlorides and chloride oxides (excl. carbonyl dichloride """"phosgene"""", phosphorus oxy-, tri- ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,13,0,2,0,,0,0,0,0,0,0,412,864,1060,414
281420,Ammonia in aqueous solution,0,0,0,0,0,0,3,1,0,,,226,250,317,163,218,395,152,142,106,199,,340,323,5434,314,487,794,975,1250,830,219
281990,Chromium oxides and hydroxides (excluding chromium trioxide),0,0,0,0,0,0,0,0,0,,,219,179,220,421,86,2,13,0,0,22,,1512,1490,1954,2160,2411,2803,2291,2489,1567,1410
282590,"Bases, inorganic, and metal oxides, hydroxides and peroxides, n.e.s.",1,0,0,0,0,0,0,0,0,,,135,111,2569,15,31,137,109,105,202,437,,15231,6093,2203,1842,2613,4255,2225,2161,2891,11584
282612,Fluoride of aluminium,0,0,0,0,0,0,0,0,0,,,295,1637,1752,1340,666,566,572,221,99,4,,9,29,14,13,59,51,42,77,2,17
282739,"Chlorides (excluding ammonium, calcium, magnesium, aluminium, nickel and mercury chloride)",0,0,0,0,0,0,0,0,0,,,1851,2711,2529,3976,1007,2075,1415,1212,1158,1401,,3016,2623,3015,2553,3186,4405,5843,5987,5519,3813
283010,Sodium sulphides,0,0,0,0,0,0,0,0,0,,,24,7,20,1357,86,7,106,1,10,4,,1328,1326,534,931,1195,832,1126,1217,891,1407
283090,"Sulphides (excluding sodium); polysulphides, whether or not chemically defined (excluding inorganic ...",0,0,0,0,0,0,0,0,0,,,2,4,13,37,77,27,10,15,13,0,,490,245,400,611,434,307,318,265,225,426
283230,Thiosulphates,0,0,0,0,0,0,0,0,0,,,21,5,3,4,27,227,164,137,286,23,,430,684,782,751,674,936,1320,1454,1725,4956
283329,"Sulphates (excluding of sodium, magnesium, aluminium, nickel, copper, barium and mercury)",0,0,0,0,0,0,0,13,0,,,324,181,307,129,49,37,59,187,658,516,,7719,8746,10832,12858,15089,16983,18575,16642,15122,15776
283410,Nitrites,0,0,0,0,0,0,0,0,4,,,102,71,83,58,171,564,669,887,789,467,,517,515,525,666,591,831,687,762,682,676
283691,Lithium carbonates,0,0,0,0,0,0,0,0,0,,,10,42,24,15,420,153,92,52,52,430,,716,728,1214,1864,2744,5493,2170,4488,683,1311
283720,Complex cyanides (excluding inorganic or organic compounds of mercury),0,0,0,0,0,0,0,0,0,,,13,12,11,5,4,5,9,1,1,0,,3014,5168,4767,6177,9411,13550,9209,15640,24365,74
284440,"Radioactive elements, isotopes and compounds, and alloys and dispersions, incl. cermets, ceramic ...",10,3,0,53,148,392,344,169,4,,,16227,16099,18634,18785,24182,34162,36712,15180,8365,18398,,2062,1727,2863,2418,3663,4413,4371,3556,3092,3457
284700,"Hydrogen peroxide, whether or not solidified with urea",0,0,0,0,0,0,0,0,0,,,2171,2869,2061,2095,2023,2038,2989,3070,4129,2464,,9701,9955,10316,11070,14181,17175,30322,27249,26572,22692
290290,"Cyclic hydrocarbons (excluding cyclanes, cyclenes, benzene, toluene, xylenes, styrene, ethylbenzene ...",2,0,0,0,0,2,7,3,0,,,273,70,19,40,94,20,45,27,87,37,,1267,1478,1925,1768,1526,8140,1360,2205,1988,2059
290322,Trichloroethylene,0,0,0,0,0,0,0,0,0,,,36,39,7,17,7,0,4,2,0,0,,1482,1489,1810,1864,2187,2390,2715,2903,2257,1661
290382,"Aldrin (ISO), chlordane (ISO) and heptachlor (ISO)",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,2
290511,"Methanol """"methyl alcohol""""""""",0,0,0,0,0,0,0,0,0,,,12197,10722,3379,2857,2799,2619,2521,2467,2574,2940,,45194,55498,67145,48028,50358,71262,99984,77149,70758,102854
290517,"Dodecan-1-ol """"lauryl alcohol"""", hexadecan-1-ol """"cetyl alcohol"""" and octadecan-1-ol """"stearyl ...""",0,0,0,0,0,0,0,0,0,,,7,8,0,21,46,41,0,1,11,7,,1249,1024,1115,1103,1199,1070,1260,889,804,1149
290529,Unsaturated monohydric acyclic alcohols (excluding acyclic terpene alcohols),0,0,0,0,0,0,0,0,0,,,4,0,1,0,1,1,12,20,14,370,,44,128,44,166,11,110,26,58,122,19
290532,"Propylene glycol """"propane-1,2-diol""""""""",61,95,0,0,50,0,0,0,0,,,3234,2470,1103,1399,962,1230,1284,219,489,213,,9931,9547,10299,11722,13493,14745,16792,13943,14208,31326
290611,Menthol,0,0,0,0,0,0,0,0,0,,,111,43,24,94,77,132,31,66,1,41,,9496,6569,5936,5076,6185,6213,6591,9667,7814,7966
290621,Benzyl alcohol,0,0,0,0,0,0,0,0,0,,,39,57,8,16,241,356,126,17,179,435,,705,679,877,834,873,886,1001,884,896,1175
290711,"Phenol """"hydroxybenzene"""" and its salts""""",0,0,0,0,0,0,0,0,0,,,12,7,11,9,14,28,41,1,2,10,,1040,1183,971,828,3591,4319,8857,5592,5060,8526
290721,Resorcinol and its salts,0,0,0,0,0,0,0,0,0,,,39,0,3,5,6,2,0,0,3,0,,391,730,955,1173,1156,1278,1867,2217,2768,843
290729,"Polyphenols and phenol-alcohols (excluding resorcinol and hydroquinone """"quinol"""" and their ...""",0,6,0,0,0,1,0,0,0,,,15,27,471,14,8,14,5,17,16,15,,470,609,1401,1260,1397,1460,1876,1118,970,2710
290819,"Derivatives containing only halogen substituents and their salts, of phenols or phenol-alcohols ...",0,0,0,0,0,0,0,0,29,,,0,0,0,1,7,1,1,1,1,0,,118,74,135,163,228,141,32,106,72,1074
290920,"Cyclanic, cyclenic or cycloterpenic ethers and their halogenated, sulphonated, nitrated or ...",0,0,0,0,0,0,0,0,0,,,1,2,0,0,0,7,0,0,14,0,,146,249,246,380,381,24,2,44,23,1
291020,"Methyloxirane """"propylene oxide""""""""",0,0,0,0,0,0,0,0,0,,,28,14,7,0,0,5,0,0,0,0,,0,17,0,6,3,1,42,0,2,6484
291040,"Dieldrin """"ISO"""" """"INN""""""""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,11
291229,"Cyclic aldehydes, without other oxygen function (excluding benzaldehyde)",0,0,0,0,0,0,0,0,0,,,4,100,1,4,1,8,20,2,1,0,,2590,1773,359,431,465,600,437,1531,705,206
291250,Cyclic polymers of aldehydes,0,0,0,0,0,0,0,0,0,,,7,93,2,0,7,119,67,18,18,19,,88,43,75,41,36,21,43,32,170,3805
291450,Ketone-phenols and ketones with other oxygen function,0,0,0,0,1,0,0,0,0,,,2,8,2,4,6,7,18,11,13,5,,541,744,829,601,638,915,1497,1540,1629,3040
291469,Quinones (excluding anthraquinone),1,0,0,0,1,3,0,2,1,,,165,62,34,57,47,9,11,5,2,0,,244,222,405,515,436,620,572,403,250,415
291612,Esters of acrylic acid,8,5,9,8,8,9,5,9,0,,,141,102,4,54,101,39,0,4,18,42,,51987,58191,59529,45569,39304,52637,59763,48158,41425,74412
291712,"Adipic acid, its salts and esters",0,0,0,0,0,0,0,0,0,,,47,29,0,0,625,750,1393,2229,2097,1179,,6922,6852,9279,7219,3734,7523,8779,6816,5917,8796
291732,Dioctyl orthophthalates,0,0,0,0,0,0,0,0,0,,,91,6,1,3,3,3,11,4,3,7,,19171,9274,7104,9215,16174,16993,29012,34592,22572,30900
291734,"Esters of orthophthalic acid (excluding dioctyl, dinonyl or didecyl orthophthalates)",0,0,0,0,0,0,0,0,3,,,251,6,5,3,10,62,15,21,17,25,,542,681,668,2734,1710,3039,4553,3327,4014,4082
291819,"Carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and ...",0,0,0,0,0,0,1,0,0,,,28,52,60,176,36,181,23,47,129,52,,2938,3246,4341,4525,6602,6016,7556,8138,8430,4624
291829,"Carboxylic acids with phenol function but without other oxygen function, their anhydrides, ...",0,0,0,0,0,0,0,8,0,,,70,19,13,15,149,342,146,312,6,49,,3018,3955,4770,5752,5796,6025,7564,9714,9847,9904
291830,"Carboxylic acids with aldehyde or ketone function but without other oxygen function, their ...",0,0,0,0,0,0,0,0,0,,,10,36,4,41,37,12,30,33,47,1,,172,463,450,709,565,442,702,549,456,3078
292024,Triethyl phosphite,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,11,
292112,Diethylamine and its salts,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,0,3,,0,0,0,0,0,0,0,3,1,
292122,Hexamethylenediamine and its salts,0,0,0,0,0,0,0,0,0,,,31,42,1,0,3,0,0,0,0,58,,75,126,116,128,12,112,78,2,19,407
292145,"1-Naphthylamine """"alpha-naphthylamine"""", 2-naphthylamine """"beta-naphthylamine"""" and their ...""",0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,19,0,77,0,0,,1,0,29,42,2,631,856,805,806,1
292239,"Amino-aldehydes, amino-ketones and amino-quinones; salts thereof (excluding those containing ...""",0,0,0,0,0,0,0,0,0,,,2,1,4,10,8,2,2,1,6,4,,6,331,389,173,165,80,376,35,17,48
292243,Anthranilic acid and its salts,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,8,0,0,,1,0,2,0,0,0,0,0,0,
292521,"Chlordimeform """"ISO""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,28,26,16,0,18,0,50,50,79,
293220,Lactones,0,0,0,0,0,0,0,0,0,,,97,72,82,64,122,124,34,69,38,41,,588,831,1484,1473,1365,1405,2255,2765,2956,26919
293293,Piperonal,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,6,,0,70,55,84,140,75,82,219,1,2
293349,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing in the structure a quinoline ...""",0,0,0,0,0,0,0,0,0,,,46,55,11,23,185,53,30,42,5,20,,3937,5386,7355,7941,6405,4337,6229,4275,3626,3320
293352,"Malonylurea """"barbituric acid"""" and its salts""""",0,0,0,0,0,0,0,0,0,,,2,1,0,3,0,0,0,0,0,5,,0,1,0,3,7,3,15,29,5,2
293500,Sulphonamides,0,0,0,0,0,0,0,0,0,,,3168,5841,3174,8863,7105,0,0,0,0,0,,6474,6967,9498,10955,12004,12354,0,0,0,
293590,Sulphonamides (excl. perfluorooctane sulphonamides),0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,53,11,31,4,30,,0,0,0,0,0,0,12988,16061,18843,24204
293711,"Somatropin, its derivatives and structural analogues, used primarily as hormones",0,0,0,0,0,0,0,0,0,,,7,82,67,0,3,4,3,11,44,7,,0,0,0,0,253,576,0,0,0,
300215,"Immunological products, put up in measured doses or in forms or packings for retail sale (excl. ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,2373,2911,9149,13539,58496,,0,0,0,0,0,0,11989,9144,12720,261732
300290,"Human blood; animal blood prepared for therapeutic, prophylactic or diagnostic uses",0,4,0,1,0,0,0,0,3,,,23691,39038,66706,66106,63285,57326,67786,79521,97994,90898,,17077,19497,41289,28755,18525,28583,25246,23307,30786,93768
300320,"Medicaments containing antibiotics, not in measured doses or put up for retail sale (excluding ...",0,0,0,0,0,0,0,0,0,,,18082,27901,15867,5621,5692,433,2112,2052,188,158,,2332,6944,15621,47469,58340,37146,27164,23110,23759,21375
300331,"Medicaments containing insulin, not in measured doses or put up for retail sale",0,0,0,0,0,0,0,0,0,,,0,0,24,2,0,62,10,110,128,284,,271,578,1018,767,266,197,79,0,0,11
300620,Reagents for determining blood groups or blood factors,0,0,15,9,0,0,0,0,0,,,1920,855,976,1136,780,1043,1157,1126,1537,1967,,534,1049,1553,2344,2483,3071,3960,4316,3696,1616
300630,Opacifying preparations for x-ray examinations; diagnostic reagents for administration to patients,0,0,0,1,17,54,12,49,9,,,484,626,568,966,854,1155,679,846,754,1413,,13911,15138,22335,28445,37243,45302,41663,47788,42849,27522
300640,Dental cements and other dental fillings; bone reconstruction cements,61,61,28,45,84,76,108,39,69,,,35492,30982,32627,27434,23815,19899,22867,16470,10662,15092,,6655,7212,8671,9384,10510,14726,14666,19141,14953,16594
310229,Double salts and mixtures of ammonium sulphate and ammonium nitrate (excluding goods of this ...,0,0,0,0,0,0,0,0,0,,,3,155,6,1,0,3,5,93,350,554,,25863,11304,15409,29129,8784,9153,8813,3965,2907,861
310230,"Ammonium nitrate, whether or not in aqueous solution (excluding that in pellet or similar forms, ...",0,0,0,0,0,0,0,0,0,,,40808,13270,19639,13766,11913,9744,5465,2860,4109,2782,,48124,50790,54647,19768,19906,19272,25611,24462,27462,21027
310310,"Superphosphates (excluding those in tablets or similar forms, or in packages with a gross weight ...",0,0,0,0,0,0,0,0,0,,,893,0,9,1167,0,0,0,0,0,0,,2253,2165,2421,578,507,47,0,0,0,
310420,"Potassium chloride for use as fertiliser (excluding that in tablets or similar forms, or in ...",0,0,0,0,0,0,0,0,0,,,262,2220,932,41,118,248,264,247,100,81,,426484,430608,322907,318549,282565,322336,285923,254120,270351,146527
310510,"Mineral or chemical fertilisers of animal or vegetable origin, in tablets or similar forms, ...",0,7,8,157,166,250,181,54,2,,,209,351,272,106,373,184,223,410,550,822,,9058,1614,18019,31597,37259,95876,60858,61754,61580,41968
