Product code,Product label,Viet Nam's imports from Singapore-Value in 2012,Viet Nam's imports from Singapore-Value in 2013,Viet Nam's imports from Singapore-Value in 2014,Viet Nam's imports from Singapore-Value in 2015,Viet Nam's imports from Singapore-Value in 2016,Viet Nam's imports from Singapore-Value in 2017,Viet Nam's imports from Singapore-Value in 2018,Viet Nam's imports from Singapore-Value in 2019,Viet Nam's imports from Singapore-Value in 2020,Viet Nam's imports from Singapore-Value in 2021,Singapore's exports to world- ,Singapore's exports to world-Value in 2012,Singapore's exports to world-Value in 2013,Singapore's exports to world-Value in 2014,Singapore's exports to world-Value in 2015,Singapore's exports to world-Value in 2016,Singapore's exports to world-Value in 2017,Singapore's exports to world-Value in 2018,Singapore's exports to world-Value in 2019,Singapore's exports to world-Value in 2020,Singapore's exports to world-Value in 2021,Viet Nam's imports from world- ,Viet Nam's imports from world-Value in 2012,Viet Nam's imports from world-Value in 2013,Viet Nam's imports from world-Value in 2014,Viet Nam's imports from world-Value in 2015,Viet Nam's imports from world-Value in 2016,Viet Nam's imports from world-Value in 2017,Viet Nam's imports from world-Value in 2018,Viet Nam's imports from world-Value in 2019,Viet Nam's imports from world-Value in 2020,Viet Nam's imports from world-Value in 2021
940340,Wooden furniture for kitchens (excluding seats),15,9,5,1,3,2,3,0,0,,,916,389,443,382,112,639,713,377,7221,1017,,1905,2269,4574,2056,3281,3475,5102,4657,4870,4830
940350,Wooden furniture for bedrooms (excluding seats),11,5,1,2,7,2,7,0,2,,,4454,4674,3853,1086,994,877,1314,1626,603,483,,3210,3933,9304,9319,9097,9162,7829,12125,6601,22910
940429,"Mattresses, fitted with springs or stuffed or internally filled with any material (excluding ...",145,100,106,2,2,2,0,1,6,,,3914,5166,4332,3132,2600,3584,2704,2159,1647,5741,,2244,2080,2478,2897,3829,6478,11388,13990,10623,33062
940510,Chandeliers and other electric ceiling or wall lighting fittings (excluding for lighting public ...,186,168,66,34,71,24,36,84,203,,,19399,23261,27004,15565,17740,13381,14149,18012,10528,10730,,24495,35499,43844,48523,63549,72332,90811,102602,101329,259416
940560,"Illuminated signs, illuminated nameplates and the like, with a permanently fixed light source",144,106,123,96,100,119,265,295,492,,,6579,2497,3081,3521,6541,5450,3872,3690,3586,2905,,1611,1859,2439,2942,3971,4044,3908,4632,2945,32271
950510,"Christmas articles (excluding candles and electric lighting sets, natural Christmas trees and ...",2,0,0,0,0,1,0,1,0,,,370,690,992,1008,707,1674,2228,1162,1024,1244,,103,106,98,103,233,175,335,322,311,11317
950632,Golf balls,0,4,0,0,16,1,0,4,0,,,2230,2420,2600,2184,2536,2292,1864,1904,1995,3042,,733,950,1218,1304,1311,1642,1324,2222,1846,1127
950659,"Badminton and similar rackets, whether or not strung (other than tennis rackets and table-tennis ...",0,0,0,0,0,11,0,0,0,,,20655,21126,18071,19292,16534,19935,24941,23026,14210,26962,,1544,1905,2390,2501,1872,1452,2132,2432,5097,22043
950662,Inflatable balls,0,0,0,0,0,0,0,0,0,,,8689,5859,7546,4126,5969,4272,3803,3619,1768,3057,,1291,1642,1331,555,390,565,1436,3286,2152,6012
950669,"Balls (excluding inflatable, tennis balls, golf balls, and table-tennis balls)",0,0,0,1,0,0,2,0,0,,,802,1077,1118,3070,915,728,731,681,484,580,,99,180,641,168,268,830,327,491,411,2764
950699,Articles and equipment for sport and outdoor games n.e.s; swimming and paddling pools,22,0,0,10,3,4,0,107,14,,,44715,41005,43397,38462,61788,52100,47335,28859,22150,25679,,7489,11596,21895,17563,54012,66931,30136,28967,32144,77531
960110,"Worked ivory and articles of ivory, n.e.s.",0,0,0,0,0,0,0,0,0,,,352,15,140,104,6689,155,22,170,559,29,,0,0,0,0,0,3,0,0,3,11
960390,Mops and leather dusters; prepared knots and tufts for broom or brush making; squeegees of ...,15,5,11,5,4,3,17,12,13,,,4534,4978,4155,8159,11820,6583,7941,5652,10537,6852,,8232,7533,8766,10601,14400,20048,25089,26724,26299,63246
960711,Slide fasteners fitted with chain scoops of base metal,2,35,0,0,0,0,0,0,0,,,516,704,1722,2358,2860,3362,1461,1344,1317,1444,,24697,32590,44584,45679,49684,46818,50189,51033,38512,52829
960899,"Parts of ball-point pens, felt-tipped and other porous-tipped pens and markers, fountain pens ...",2,1,3,3,42,93,3,5,3,,,3365,3048,4069,3485,4026,2852,2000,1641,953,1571,,4810,7361,7534,8355,9890,13378,12432,14214,11820,8258
961000,"Slates and boards, with writing or drawing surfaces, whether or not framed",1,1,0,0,0,0,0,0,1,,,3132,870,320,831,267,209,239,415,260,123,,279,319,304,299,307,429,326,439,697,6241
961400,"Smoking pipes, incl. pipe bowls, cigar or cigarette holders, and parts thereof, n.e.s.",0,0,0,0,0,0,0,0,0,,,393,277,566,296,397,133,153,836,85,155,,6,0,2,23,21,13,14,30,75,1679
999999,Commodities not elsewhere specified,11,21,0,12,17,0,718,680,706,,,33425321,33134541,32228728,19839221,15954456,21238978,26466439,21528516,20297849,24576928,,352212,656875,742157,766409,205930,290383,3258629,3600566,2139161,3659028
10129,Live horses (excluding pure-bred for breeding),0,0,0,0,0,0,0,0,0,,,2993,5201,2467,3847,1695,1981,1376,1491,1226,1228,,0,0,0,250,900,731,13,165,23,2
10229,Live cattle (excluding pure-bred for breeding),0,0,0,0,0,0,0,0,0,,,1,0,457,124,3,0,0,0,0,0,,7493,59723,242376,433251,330062,284521,330352,553030,634926,304361
10513,"Live domestic ducks, weighing <= 185 g",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,22,123,282,205,982,234,401,973,1241,879
10515,"Live domestic guinea fowls, weighing <= 185 g",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,50
10619,"Live mammals (excluding primates, whales, dolphins and porpoises, manatees and dugongs, seals, ...",0,0,0,0,0,0,1,0,0,,,27,84,107,88,93,100,108,368,270,378,,1550,1312,739,1024,1015,1568,917,1038,264,167
20130,"Fresh or chilled bovine meat, boneless",0,0,0,0,0,0,0,0,0,,,1142,983,1381,1259,1077,2732,2702,2292,1256,1140,,4871,6402,7737,9195,10818,13159,14433,19612,21477,20327
20322,"Frozen hams, shoulders and cuts thereof of swine, with bone in",0,0,0,0,0,0,0,0,0,,,57,171,77,3753,42,37,61,113,90,292,,1884,1857,463,1187,967,783,586,1378,17506,47666
20422,"Fresh or chilled cuts of sheep, with bone in (excluding carcases and half-carcases)",0,0,0,0,0,0,0,0,0,,,9,25,42,180,154,481,776,438,144,212,,287,281,348,258,224,331,497,552,284,128
20443,Frozen boneless cuts of sheep,0,0,0,0,0,0,0,0,0,,,1022,913,945,912,576,633,339,985,1767,3741,,627,641,751,842,921,837,1612,1387,703,649
20649,"Edible offal of swine, frozen (excluding livers)",0,0,0,0,0,0,0,0,0,,,2909,16293,37450,4259,4916,311,82,105,169,230,,1215,1103,4757,10348,24199,25768,41141,78288,100856,134878
20711,"Fresh or chilled fowls of the species Gallus domesticus, not cut in pieces",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,1,0,2,0,
20724,"Fresh or chilled turkeys of the species domesticus, not cut in pieces",0,0,0,0,0,0,0,0,0,,,0,0,32,0,25,26,0,0,0,6,,0,0,0,0,21,7,29,0,0,7
20745,Frozen cuts and edible offal of domestic ducks,0,0,0,0,4,6,4,9,0,,,52,229,197,94,363,806,528,549,747,235,,374,713,689,1268,1018,1086,1760,3057,5474,1138
20755,Frozen cuts and edible offal of domestic geese,0,0,0,0,0,0,0,0,0,,,100,78,110,4,187,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,51
20760,"Meat and edible offal of domestic guinea fowls, fresh, chilled or frozen",0,0,0,0,0,0,0,0,0,,,3,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,3,0,
20840,"Fresh, chilled or frozen meat and edible offal of whales, dolphins and porpoises (mammals of ...",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,47,71,0,15,0,0,0,0,0,
20850,"Fresh, chilled or frozen meat and edible offal of reptiles """"e.g. snakes, turtles, crocodiles""""""""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,5,6,5,15,0,0,0,0,0,
21099,"Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat ...""",0,0,0,0,0,0,0,0,0,,,199,7,86,24,141,25,6,18,18,75,,1942,1721,1872,1884,2184,2407,3367,2358,1939,10592
30211,"Fresh or chilled trout """"Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus ...""",0,0,0,0,0,0,0,0,0,,,564,540,652,844,1624,1676,1358,1189,3057,2466,,10,2,9,681,1506,637,1302,1065,2503,1734
30213,"Fresh or chilled Pacific salmon """"Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus ...""",0,0,0,0,0,0,0,0,0,,,4,4,4,14,47,41,6,3,7,60,,11,0,0,0,102,9,10,57,3,39
30224,"Fresh or chilled turbot """"Psetta maxima""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,4,0,0,0,2,0,0,,0,0,0,1,1,1,1,0,0,
30247,"Fresh or chilled swordfish """"Xiphias gladius""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,315
30249,"Fresh or chilled Indian mackerels """"Rastrelliger spp."""", seerfishes """"Scomberomorus spp."""", ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,19,3,,0,0,0,0,0,0,394,646,56,
30272,"Fresh or chilled catfish """"Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.""""""""",0,0,0,0,0,0,0,0,0,,,10,1,8,827,2643,159,22,0,77,2,,37,0,0,0,0,0,142,0,0,
30284,"Fresh or chilled sea bass """"Dicentrarchus spp.""""""""",0,0,0,0,0,0,0,0,0,,,478,587,69,75,46,23,15,40,3,3,,0,0,0,0,0,0,0,0,63,
30289,"Fresh or chilled fish, n.e.s.",0,0,0,0,0,0,0,0,0,,,5092,4092,5596,5672,7056,5608,4584,4845,6072,4139,,71,56,318,720,887,1254,1619,5371,11170,18766
30313,"Frozen, Atlantic salmon """"Salmo salar"""" and Danube salmon """"Hucho hucho""""""""",0,0,0,0,0,0,0,0,0,,,546,1739,971,349,442,323,361,890,350,943,,14261,13802,24814,23119,22192,35708,53159,34403,25962,11997
30319,"Frozen salmonidae (excluding trout and Pacific, Atlantic and Danube salmon)",0,0,0,0,0,0,0,0,0,,,2401,3609,3167,1822,3028,2073,1091,376,358,107,,17057,15589,17752,15084,17304,28718,22176,18548,6962,72
30329,"Frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.)",0,0,0,0,0,0,0,0,0,,,158,144,324,151,1,0,0,1,0,0,,680,33,746,482,556,435,18778,12354,9263,147
30346,"Frozen Southern bluefin tunas """"Thunnus maccoyii""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,5,7,0,0,0,,0,0,0,0,0,1,0,7,0,
30363,"Frozen cod """"Gadus morhua, Gadus ogac, Gadus macrocephalus""""""""",0,0,0,0,0,2,2,5,0,,,8330,9739,6166,8150,7797,7466,6131,5776,2107,1451,,13656,11045,14641,17731,20701,29615,42303,43978,41728,3585
30433,"Fresh or chilled fillets of Nile perch """"Lates niloticus""""""""",0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,,252,0,0,0,0,0,0,0,0,
30482,"Frozen fillets of trout """"Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus ...""",0,0,0,0,0,0,0,0,0,,,279,373,396,250,294,37,158,216,2,5,,1594,628,9353,15765,4076,4650,4257,2322,2194,1195
30486,"Frozen fillets of herring """"Clupea harengus, Clupea pallasii""""""""",0,0,0,0,0,0,0,0,0,,,4,6,1,1,3,22,27,955,820,850,,0,0,0,1,18,25,95,83,8,
30499,Frozen fish meat n.e.s. (excluding fillets),0,0,0,0,0,0,0,0,0,,,244,129,69,209,364,514,842,1417,495,535,,33016,15953,16493,13061,19660,19642,30637,19478,14857,21440
30543,"Smoked trout """"Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, ...""",0,0,0,0,0,0,0,0,0,,,119,125,129,291,266,317,262,41,22,56,,1,335,2,0,25,20,27,0,0,44
30562,"Cod """"Gadus morhua, Gadus ogac, Gadus macrocephalus"""", salted or in brine only (excluding ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,4,5,1,0,0,15,67,,0,0,0,0,0,0,1,0,453,288
30626,"Cold-water shrimps and prawns """"Pandalus spp., Crangon crangon"""", even smoked, whether in ...""",254,130,20,38,0,0,0,0,0,,,424,530,9,213,0,519,0,0,0,0,,1076,7130,20,564,0,0,0,0,0,
30631,"Rock lobster and other sea crawfish """"Palinurus spp., Panulirus spp. and Jasus spp."""", whether ...""",0,0,0,0,0,0,1566,6661,885,,,0,0,0,0,0,0,61,39,328,2879,,0,0,0,0,0,0,1802,7297,29485,37395
30699,"Crustaceans, fit for human consumption, whether in shell or not, dried, salted, smoked or in ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,3,3,11,,0,0,0,0,0,0,1,83,134,48
30731,"Live, fresh or chilled, not smoked, mussels """"Mytilus spp., Perna spp."""", with or without ...""",0,0,0,0,0,0,0,0,0,,,1,23,26,5,18,10,8,4,0,0,,5,1,1,6,0,0,36,1,1,
30791,"Live, fresh or chilled molluscs, even in shell (excl. oysters, scallops of the genera Pecten, ...""",0,0,0,0,0,0,0,0,0,,,4,27,21,51,15,36,331,544,624,892,,246,2,0,1,32,139,249,807,543,188
40510,Butter (excluding dehydrated butter and ghee),2,0,0,1,0,0,0,10,0,,,17096,21101,25358,21034,15904,9614,10131,11338,6240,7315,,9579,11822,11320,10345,12849,24580,25563,22867,15900,17146
40811,"Dried egg yolks, whether or not sweetened",0,0,0,0,0,0,0,0,0,,,10,16,0,0,0,2,1,11,1,22,,412,703,1243,1301,1564,1356,2112,1388,2044,2187
50710,"Ivory, unworked or simply prepared, its powder and waste (excluding cut to shape)",0,0,0,0,0,0,0,0,0,,,0,9,0,0,0,0,0,2,0,0,,294,9,1,0,66,0,0,0,10,
60315,"Fresh cut lilies """"Lilium spp."""" and buds, of a kind suitable for bouquets or for ornamental ...""",0,0,0,0,0,0,0,0,0,,,63,14,0,0,0,3,1,0,1,1,,14206,14038,2704,5740,441,229,79,129,611,73
60390,"Dried, dyed, bleached, impregnated or otherwise prepared cut flowers and buds, of a kind suitable ...",0,0,0,0,0,0,0,0,0,,,168,174,302,593,492,463,323,235,200,267,,24,26,33,26,48,38,260,314,309,607
70320,"Garlic, fresh or chilled",0,0,0,0,0,0,0,0,0,,,737,1861,322,1035,2757,1111,844,1506,6669,1945,,5722,6995,14401,24335,31503,27090,31204,38960,48456,273933
70940,Fresh or chilled celery (excluding celeriac),0,0,0,0,0,0,0,0,0,,,429,377,312,339,321,476,482,357,328,291,,5,2,0,0,0,44,5,97,81,3743
70951,"Fresh or chilled mushrooms of the genus """"Agaricus""""""""",0,0,0,0,0,0,0,0,0,,,381,357,332,622,559,301,239,299,377,64,,401,546,853,1418,923,0,96,799,1005,503
70960,Fresh or chilled fruits of the genus Capsicum or Pimenta,0,0,0,0,0,0,0,0,0,,,2680,2970,3255,3763,2302,929,485,770,618,539,,20,33,144,72,80,1004,4218,812,874,6008
71040,"Sweetcorn, uncooked or cooked by steaming or by boiling in water, frozen",0,0,0,0,0,0,0,0,0,,,53,93,65,35,34,92,264,221,256,430,,2134,2111,2521,1750,1117,778,1799,1426,2486,1760
71350,"Dried, shelled broad beans """"Vicia faba var. major"""" and horse beans """"Vicia faba var. equina ...""",0,0,0,0,0,0,0,0,0,,,98,9,48,19,17,2,30,8,1,1,,61,73,79,426,1098,1282,2297,4258,3177,3035
71390,"Dried, shelled leguminous vegetables, whether or not skinned or split (excluding peas, chickpeas, ...",0,0,0,0,0,0,0,0,0,,,733,965,904,2679,1141,531,494,517,807,587,,752,175,204,129,1723,397,54,661,243,10947
71490,"Arrowroot, salep, Jerusalem artichokes and similar roots and tubers with high starch or inulin ...""",0,0,0,0,0,0,0,0,0,,,286,455,509,721,649,445,260,263,233,191,,115,108,87,185,162,177,195,302,1225,7149
80522,Fresh or dried clementines incl. monreales,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,
80840,Fresh quinces,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,
81010,Fresh strawberries,0,0,0,0,0,0,0,0,0,,,574,661,591,682,610,775,961,1472,1432,1651,,141,119,274,268,1029,2184,3416,6048,6325,12813
81050,Fresh kiwifruit,0,0,0,0,0,0,0,0,0,,,776,1841,2017,1465,1673,878,779,909,1195,2005,,1935,1952,3354,5878,7630,10329,13340,15053,16396,18999
90520,"Vanilla, crushed or ground",0,0,0,0,0,1,0,0,0,,,75,138,258,39,85,43,533,6,13,76,,82,73,128,0,86,75,25,17,5,19
90710,"Cloves, whole fruit, cloves and stems, neither crushed nor ground",219,0,78,0,8,0,77,0,0,,,112698,41847,93535,39990,85450,101912,79261,28155,25663,27125,,1151,1165,955,701,1399,1648,1003,1124,1376,3892
90720,"Cloves, whole fruit, cloves and stems, crushed or ground",0,0,0,0,0,0,0,0,0,,,2113,1152,2848,351,90,142,289,242,51,27,,3,0,1,8,7,3,6,12,0,1
91011,"Ginger, neither crushed nor ground",0,0,0,0,0,0,0,0,0,,,316,1332,1925,3775,425,149,153,261,224,249,,2786,3695,4435,6652,5058,3765,4307,5554,6757,28726
91030,"Turmeric """"curcuma""""""""",0,0,0,0,0,0,0,0,0,,,682,516,405,445,810,373,451,339,402,324,,35,65,95,236,300,1002,471,698,365,988
100821,Millet seed for sowing (excluding grain sorghum),0,0,0,0,0,0,0,0,0,,,1,3,0,0,1,2,1,1,4,1,,0,0,0,0,1,0,0,0,0,14
100890,"Cereals (excluding wheat and meslin, rye, barley, oats, maize, rice, grain sorghum, buckwheat, ...",0,0,0,0,0,0,0,0,0,,,147,276,632,380,245,228,293,192,474,183,,113,9,6,16,5,93,490,313,98,3834
110429,"Grains of cereals, hulled, pearled, sliced, kibbled or otherwise worked (excluding rolled, ...",0,0,0,0,0,0,0,0,0,,,523,451,386,306,260,703,2088,1121,883,1303,,3,0,25,16,10,77,332,183,196,529
110430,"Germ of cereals, whole, rolled, flaked or ground",0,0,0,0,0,0,0,0,0,,,12,13,13,3,4,33,3,14,3,4,,1,0,1,1,1,0,0,22,5,2
120300,Copra,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,249,105,101,95,,27,0,0,0,96,0,0,0,1,
120400,"Linseed, whether or not broken",0,0,0,0,0,0,0,0,0,,,27,11,19,16,48,51,47,46,35,90,,17,3,9,2,12,158,12,30,60,61
120740,"Sesamum seeds, whether or not broken",0,0,20,0,0,0,0,0,0,,,1235,3392,1937,1440,1068,815,876,1020,778,1218,,6372,9269,24348,33770,32242,35628,48113,58810,65000,81244
121229,"Seaweeds and other algae, fresh, chilled, frozen or dried, whether or not ground, unfit for ...",0,0,0,0,0,0,0,0,0,,,84,226,149,159,36,107,73,120,978,675,,338,530,338,257,381,580,625,242,252,2106
130231,"Agar-agar, whether or not modified",5,56,1,252,15,0,263,230,230,,,995,1577,1715,1306,1289,941,1079,1507,2079,1392,,1097,609,100,983,602,454,838,2325,3042,438
140110,Bamboos,0,0,0,0,0,0,0,0,0,,,60,60,284,44,226,68,86,82,22,11,,676,950,695,733,663,783,785,641,397,9169
150600,"Other animal fats and oils and their fractions, whether or not refined, but not chemically ...",0,0,0,0,0,0,0,0,0,,,0,0,0,2,13,0,16,0,22,50,,546,1323,1370,1276,3389,4950,5257,7155,6706,7420
150890,"Groundnut oil and its fractions, whether or not refined (excluding chemically modified and ...",0,0,0,0,0,0,0,0,0,,,2965,4620,3652,3069,2508,2463,2301,1606,31,55,,0,1,8,0,0,0,1,33,218,793
150990,Olive oil and fractions obtained from the fruit of the olive tree solely by mechanical or other ...,0,0,0,0,0,0,0,0,0,,,928,731,445,719,1031,1346,937,481,270,440,,2017,2316,2236,2673,1987,2116,2880,2151,1741,1202
151211,Crude sunflower-seed or safflower oil,0,0,0,0,0,0,0,0,0,,,305,120,91,579,313,719,263,107,141,268,,65,1,9,8,2,137,22,20,143,371
151610,"Animal fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,8,5,0,2,0,560,,32,1,20,2,0,0,0,42,9,2443
160210,"Homogenised prepared meat, offal, blood or insects, put up for retail sale as infant food or ...",0,0,0,0,0,0,0,0,0,,,26,310,113,35,179,173,161,165,98,147,,60,55,2,129,51,65,7,9,3,58
160249,"Prepared or preserved meat and offal of swine, incl. mixtures (excluding hams, shoulders and ...",73,56,79,155,76,147,53,0,0,,,2606,2975,2779,3443,3626,3084,3140,3889,11976,9844,,891,870,1176,1484,1195,1433,967,1183,1075,4986
160300,"Extracts and juices of meat, fish or crustaceans, molluscs and other aquatic invertebrates",0,0,0,0,0,0,0,0,0,,,212,143,477,438,350,243,505,216,63,44,,55,5,30,68,80,121,79,285,195,1418
160412,"Prepared or preserved herrings, whole or in pieces (excluding minced)",0,0,0,0,0,0,0,0,0,,,19,20,18,20,10,1,0,1,2,0,,56,71,57,29,2,54,74,226,547,1345
160414,"Prepared or preserved tunas, skipjack and Atlantic bonito, whole or in pieces (excluding minced)",0,0,0,0,28,42,49,61,26,,,515,417,510,654,1764,524,740,880,1291,345,,930,1365,1414,2688,3931,10829,16664,11754,14128,34452
160431,Caviar,0,0,0,0,0,0,0,0,0,,,44,135,73,116,124,89,280,84,66,127,,16,5,27,24,47,9,5,110,102,84
160561,"Sea cucumbers, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,,,5,0,49,11,0,44,429,430,124,106,,0,0,0,0,0,0,0,0,0,13
160563,"Jellyfish, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,,,179,158,219,215,178,72,78,95,58,51,,0,1,44,11,23,21,16,27,16,13
170112,Raw beet sugar (excluding added flavouring or colouring),0,0,0,0,0,0,0,0,0,,,2,74,7,81,6,5,11,173,89,11,,0,12,1,0,0,1,1,0,0,31
170199,"Cane or beet sugar and chemically pure sucrose, in solid form (excluding cane and beet sugar ...",0,0,0,0,1,7,11,1,0,,,66212,59123,44941,38479,28174,24263,18263,22886,29684,32586,,38353,35745,20874,30917,64712,34258,29717,25459,432628,471460
