Product code,Product label,Saudi Arabia's imports from Russian Federation-Value in 2012,Saudi Arabia's imports from Russian Federation-Value in 2013,Saudi Arabia's imports from Russian Federation-Value in 2014,Saudi Arabia's imports from Russian Federation-Value in 2015,Saudi Arabia's imports from Russian Federation-Value in 2016,Saudi Arabia's imports from Russian Federation-Value in 2017,Saudi Arabia's imports from Russian Federation-Value in 2018,Saudi Arabia's imports from Russian Federation-Value in 2019,Saudi Arabia's imports from Russian Federation-Value in 2020,Saudi Arabia's imports from Russian Federation-Value in 2021,Russian Federation's exports to world- ,Russian Federation's exports to world-Value in 2012,Russian Federation's exports to world-Value in 2013,Russian Federation's exports to world-Value in 2014,Russian Federation's exports to world-Value in 2015,Russian Federation's exports to world-Value in 2016,Russian Federation's exports to world-Value in 2017,Russian Federation's exports to world-Value in 2018,Russian Federation's exports to world-Value in 2019,Russian Federation's exports to world-Value in 2020,Russian Federation's exports to world-Value in 2021,Saudi Arabia's imports from world- ,Saudi Arabia's imports from world-Value in 2012,Saudi Arabia's imports from world-Value in 2013,Saudi Arabia's imports from world-Value in 2014,Saudi Arabia's imports from world-Value in 2015,Saudi Arabia's imports from world-Value in 2016,Saudi Arabia's imports from world-Value in 2017,Saudi Arabia's imports from world-Value in 2018,Saudi Arabia's imports from world-Value in 2019,Saudi Arabia's imports from world-Value in 2020,Saudi Arabia's imports from world-Value in 2021
848140,Safety or relief valves,0,0,0,0,0,0,3,0,9,0,,15218,22924,14841,16212,9871,13072,20196,18133,16946,18257,,333281,392182,363289,169724,114473,126895,133240,186467,232452,183398
847759,Machinery for moulding or otherwise forming products from rubber or plastics (excluding injection-moulding ...,0,0,48,0,0,0,62,0,0,0,,2498,1329,1503,745,3057,1106,1513,2379,1606,8002,,12941,20278,32345,37885,24987,12681,9270,9017,9136,6818
847982,"Mixing, kneading, crushing, grinding, screening, sifting, homogenising, emulsifying or stirring ...",0,79,0,0,0,0,0,0,63,0,,13040,16399,25907,15392,14722,5747,11216,12597,8343,17538,,53600,71169,94983,74072,65855,38476,34531,59335,55821,48163
852849,"Cathode-ray tube monitors, not incorporating television reception apparatus (excluding of a ...",0,0,0,0,0,0,0,0,0,0,,3649,4999,1483,431,1255,164,504,209,439,3802,,197463,227397,172502,174077,108624,123923,68744,28804,7630,5210
852851,Monitors of a kind solely or principally used in an automatic data-processing machine of heading ...,47,0,0,0,0,0,0,0,0,0,,4619,17433,8790,1728,3317,0,0,0,0,0,,79206,89378,100128,78203,61550,7942,34970,65832,17141,0
853229,"Fixed electrical capacitors (excluding tantalum, aluminium electrolytic, ceramic, paper, plastic ...",0,0,0,0,0,0,0,8,0,0,,1452,2066,1646,1450,975,1155,1105,1692,854,955,,11141,16907,12913,10556,6542,6805,4173,2620,1661,1745
853310,"Fixed carbon resistors, composition or film types (excluding heating resistors)",0,0,0,0,0,0,0,0,0,0,,629,1970,300,391,292,460,602,1994,426,847,,197,1490,159,281,1176,182,671,268,632,400
860721,"Air brakes and parts thereof for railway or tramway locomotives or rolling stock, n.e.s.",0,0,0,0,0,0,0,0,0,0,,89677,48337,19590,5469,7692,15620,20814,26590,12484,11841,,1019,2323,2693,1879,1995,1443,699,1611,4887,1846
860900,"Containers, incl. containers for the transport of fluids, specially designed and equipped for ...",0,0,0,0,0,0,0,0,0,0,,14400,13556,9383,10782,63650,5313,8342,7453,6777,19316,,69566,84644,108695,78167,159454,175282,227416,142936,108384,152332
870120,Road tractors for semi-trailers,0,0,0,0,0,0,0,0,0,0,,64034,54380,53399,101792,27383,40536,26041,46161,42653,64298,,105011,71711,65724,66785,46337,27070,32139,207501,304441,196335
870390,"Motor cars and other vehicles principally designed for the transport of persons, incl. station ...""",0,0,0,0,0,0,0,0,0,0,,773,10508,28795,26402,7994,2424,5903,5016,6760,4475,,3552,254,12057,41597,1359,1333,3104,1358,2452,4350
870520,Mobile drilling derricks,0,0,0,0,0,0,0,0,0,0,,13325,14231,9524,5350,3771,2652,6611,11350,5720,14869,,11882,3254,6387,8534,2646,2913,772,1894,597,1488
870821,Safety seat belts for motor vehicles,0,0,0,0,0,0,0,0,0,0,,264,598,683,315,270,218,328,294,396,562,,3135,4232,780,322,302,291,436,328,520,691
870850,"Drive-axles with differential, whether or not provided with other transmission components, ...",0,0,0,0,0,0,0,0,0,0,,41587,48041,36644,23140,22430,31473,31206,35038,34928,45955,,143981,144904,150638,128134,70230,54509,31624,52230,88274,87695
871130,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder ...",0,0,0,0,0,0,0,0,0,0,,9,25,60,80,76,56,164,371,652,553,,10401,12208,7266,5101,5685,3902,5515,5863,6581,7107
871310,"Carriages for disabled persons, not mechanically propelled",0,0,0,0,0,0,0,0,0,0,,72,118,96,614,820,2235,2402,2323,2574,1938,,8171,12731,14152,17062,10945,12939,10991,13913,14963,9409
871491,"Frames and forks, and parts thereof, for cycles, n.e.s. (excluding for motorcycles)",0,0,0,0,0,0,0,0,0,0,,248,284,375,456,274,81,277,68,111,152,,93,250,31,681,458,144,547,535,939,1884
871493,Hubs and free-wheel sprocket-wheels for cycles (excluding for motorcycles and coaster braking ...,0,0,0,0,0,0,0,0,0,0,,2,52,62,48,57,67,60,56,52,158,,470,475,432,4125,998,298,233,205,1739,2980
847431,Concrete or mortar mixers (excluding those mounted on railway wagons or lorry chassis),0,0,0,0,0,0,0,0,0,0,,8229,7862,6513,8547,5022,7688,9125,8185,7362,12526,,60573,59715,68216,35755,23418,12710,11542,14030,23829,15101
847590,"Parts of machines for assembling electric or electronic lamps, tubes or valves or flashbulbs, ...",0,0,0,0,0,0,0,0,0,0,,733,264,646,652,267,353,516,625,712,702,,5535,5804,25301,19788,15832,5179,9715,5862,7932,8102
847690,"Parts of automatic goods-vending machines, incl. money changing machines, n.e.s.",0,0,0,0,0,0,0,0,0,0,,38,74,312,295,481,480,504,348,317,240,,105,1187,806,1227,1329,741,975,514,439,114
846789,"Tools for working in the hand, hydraulic or with self-contained non-electric motor (excluding ...",0,0,0,0,0,0,18,0,0,0,,3005,2755,3411,2307,2577,4301,3856,4443,5124,7869,,7079,20708,9904,19459,6652,7100,4088,5480,3800,2179
847010,"Electronic calculators capable of operation without an external source of electric power and ...""",0,0,0,0,0,0,0,0,0,0,,409,729,931,802,748,921,991,1059,1029,1291,,297,1380,2599,4367,818,859,4706,8710,4926,3835
847090,"Accounting machines, postage-franking machines, ticket-issuing machines and similar machines, ...",0,0,0,0,0,0,0,0,0,0,,1266,4356,2417,1256,454,631,108,606,588,614,,3419,4734,3197,5047,3183,6898,2330,5995,42970,6717
847149,"Data-processing machines, automatic, presented in the form of systems """"comprising at least ...""",0,0,0,0,0,0,0,0,0,0,,37597,62907,76440,74921,51184,114781,148455,210059,35543,54454,,96732,99082,88700,116915,53612,36476,38749,83296,149841,30785
842219,Dishwashing machines (excluding those of the household type),0,0,0,0,0,0,0,0,0,0,,458,504,483,490,423,948,1843,1171,1030,1438,,7757,14437,10957,16277,17633,18334,10328,7852,4437,3294
842230,"Machinery for filling, closing, sealing or labelling bottles, cans, boxes, bags or other containers; ...",0,0,0,0,0,0,0,0,0,0,,8562,20902,12379,11220,14073,14026,12937,15209,14214,21565,,123077,121448,127692,141995,153494,98998,75640,50922,96400,96627
842430,"Steam or sand blasting machines and similar jet projecting machines, incl. water cleaning appliances ...",0,0,0,0,0,0,0,0,0,0,,2618,2995,5599,4451,3534,4597,4739,5953,5647,7933,,23227,34923,31555,26516,20253,28368,22652,26761,25997,25894
842482,"Agricultural or horticultural mechanical appliances, whether or not hand-operated, for projecting ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5,1927,2584,2830,2016,3906,,0,0,0,0,0,0,0,0,0,4507
846210,"Forging or die-stamping machines, incl. presses, and hammers",0,0,0,0,0,0,0,0,0,0,,18535,13978,23738,10488,15917,15263,23825,16549,17055,15778,,10157,10206,17994,6299,3439,3972,8009,2450,2707,3635
846420,"Grinding or polishing machines, for working stone, ceramics, concrete, asbestos-cement or like ...",0,0,0,0,0,0,0,0,0,0,,40,686,272,483,278,874,767,327,395,386,,9101,5721,5624,2797,2443,1778,7739,8587,14437,19335
844140,"Machines for moulding articles in paper pulp, paper or paperboard (excluding drying equipment)",0,0,0,0,0,0,0,0,0,0,,0,767,391,369,249,136,57,635,37,97,,2476,3502,3290,7849,2190,7047,5640,4644,1499,3065
844311,"Offset printing machinery, reel fed",0,0,0,0,0,0,0,0,0,0,,254,33,218,411,50,1064,254,218,117,596,,14317,6039,3512,7763,1082,1473,8166,15356,3660,786
850120,"Universal AC-DC motors of an output > 37,5 W",0,0,0,0,0,0,0,0,0,0,,1770,2778,1566,1555,898,1760,1077,1203,1399,20489,,46127,19477,15652,11686,5741,3062,5164,4119,4290,1946
850239,Generating sets (excluding wind-powered and powered by spark-ignition internal combustion piston ...,0,0,0,0,0,0,0,132,0,0,,16075,111510,81139,80470,17310,23594,5688,22902,8320,10046,,69281,34972,41350,142173,191882,22461,16561,12546,1894,10678
850300,"Parts suitable for use solely or principally with electric motors and generators, electric ...",0,0,0,0,0,0,0,0,16,0,,62422,48825,92765,39436,52096,30162,35844,39194,44822,42972,,162787,169625,108979,114788,69663,47380,65502,46030,42023,44825
850432,"Transformers, having a power handling capacity > 1 kVA but <= 16 kVA (excluding liquid dielectric ...",0,0,0,0,0,0,0,0,110,0,,3798,3065,4202,9755,3598,5077,7809,5995,6999,8578,,86385,82133,48858,118023,59397,32404,14525,12437,13925,3086
850750,Nickel-metal hydride accumulators (excluding spent),0,0,0,0,0,0,0,0,0,0,,100,139,261,220,434,604,512,511,498,532,,0,0,431,624,333,239,695,989,921,1250
850819,"Vacuum cleaners, incl. dry cleaners and wet vacuum cleaners, with self-contained electric motor ...",0,0,0,0,0,0,0,0,0,0,,6313,15423,12313,9378,18299,20387,23200,21775,17781,20097,,18366,15019,21717,21473,21537,16385,12408,15063,29622,36216
851090,"Parts of electric shavers, hair clippers and hair-removing appliances, with self-contained ...",0,0,0,0,0,0,0,0,0,0,,47,83,168,67,212,629,184,158,186,192,,859,1278,1437,3721,1042,771,1078,2458,2634,1173
851410,Resistance heated industrial or laboratory furnaces and ovens (excluding drying ovens),0,0,0,0,0,0,0,0,0,0,,17821,4454,5573,3564,3792,5812,7061,8673,7751,9901,,3218,5727,3154,4821,2519,3448,5362,6269,3213,13487
851440,Equipment for the heat treatment of materials by induction or dielectric loss (excluding ovens ...,0,0,0,0,0,0,0,0,0,0,,2862,1404,3187,1127,1235,1915,1203,2798,2413,4094,,28753,18535,7870,11578,7685,6543,5195,7119,13959,7225
851521,Fully or partly automatic machines for resistance welding of metals,0,0,0,0,0,0,0,16,0,0,,3349,2660,4050,1510,1104,2212,1019,3566,2947,1974,,4707,7111,11550,5383,2845,6652,1794,7704,2317,8460
851539,"Machines for arc welding of metals, incl. plasma arc welding, neither fully nor partly automatic",0,0,0,0,0,0,0,0,0,0,,4809,3986,4075,3151,2371,3129,3772,4425,5210,8046,,24063,35033,24485,22475,16774,11549,15956,13711,9593,8931
851650,Microwave ovens,0,0,0,0,0,0,0,0,0,0,,2788,9315,6811,4177,4917,6065,8928,11694,10179,14169,,25925,32579,26584,30860,23069,22911,21141,21177,30692,39194
851679,"Electro-thermic appliances, for domestic use (excluding hairdressing appliances and hand dryers, ...",0,0,0,0,0,0,0,0,0,0,,15176,45990,54620,20062,16429,17301,23756,25855,26429,38360,,31170,38062,45336,37584,41971,54186,69347,75206,60994,65037
851840,Audio-frequency electric amplifiers,0,0,0,0,0,0,0,23,0,0,,773,705,845,992,1026,1388,1875,2079,2724,2717,,10788,7582,7731,9577,6209,7219,8410,5187,4295,6117
851989,"Sound recording or sound reproducing apparatus (excluding using magnetic, optical or semiconductor ...",0,0,0,0,0,0,3,0,0,0,,1055,1691,731,1430,1180,1128,607,2863,1057,2002,,9704,7293,4644,7225,5599,6027,3323,2294,208,423
841430,Compressors for refrigerating equipment,0,0,0,0,0,0,0,0,0,0,,5673,6610,5434,7687,6327,9577,13078,11277,11907,15533,,311355,327086,261330,314589,185543,190938,127180,124429,121926,113151
841280,"Engines and motors (excluding steam turbines, internal combustion piston engine, hydraulic ...",0,0,0,0,0,0,0,0,0,0,,2232,1982,7756,2400,1772,1328,1991,1415,3108,691,,41646,11091,17027,16875,3245,5841,5769,4535,63887,7384
842091,Cylinders for calendering or other rolling machines (other than for metals or glass),0,0,0,0,0,0,0,0,0,0,,225,224,141,242,565,211,355,1302,625,863,,1503,2741,2954,3037,1248,1692,1512,2600,1853,949
841790,"Parts of industrial or laboratory furnaces, non-electric, incl. incinerators, n.e.s.",0,0,0,0,0,0,0,0,0,0,,19003,25975,9199,2899,2260,1700,2625,7314,4821,8357,,116732,117564,89863,72782,64146,33424,19216,19777,40523,33442
841861,Heat pumps (excluding air conditioning machines of heading 8415),0,0,0,0,0,0,0,0,0,0,,66,1256,26,149,87,240,203,534,723,306,,70446,93421,98009,122677,69185,39526,29950,19286,5789,15581
844530,Textile doubling or twisting machines,0,0,0,0,0,0,0,0,0,0,,3,65,44,1,7,74,0,15,0,0,,691,2631,800,109,77,977,357,731,207,106
844590,Machines for producing textile yarns and machines for preparing textile yarns for use on machines ...,0,0,0,0,0,0,0,0,0,0,,25,295,41,5,91,22,57,1,1,347,,19739,3301,17557,2385,4924,2085,479,1329,166,367
844711,"Circular knitting machines, with cylinder diameter <= 165 mm",0,0,0,0,0,0,0,0,0,0,,171,200,21,211,27,176,56,311,179,251,,43,0,0,1,486,41,42,9,198,0
844820,"Parts and accessories of machines for extruding, drawing, texturing or cutting man-made textile ...",0,0,0,0,0,0,0,0,0,0,,97,2,45,66,5,4,28,1,14,0,,4843,5354,305,958,636,975,2605,3033,1212,4156
844832,"Parts and accessories of machines for preparing textile fibres, n.e.s. (other than card clothing)",0,0,0,0,0,0,0,0,0,0,,264,291,202,116,143,68,56,14,61,72,,0,212,72,151,55,82,76,334,170,309
845290,"Furniture, bases and covers for sewing machines and parts thereof; other parts of sewing machines",0,0,0,0,0,0,0,6,0,0,,28,4208,66,50,117,166,223,532,533,791,,3714,2966,1829,3615,2454,1546,1344,1923,1178,960
845420,"Ingot moulds and ladles, of a kind used in metallurgy or in metal foundries",0,0,353,0,0,0,0,0,0,0,,8515,6859,3870,1426,2759,1392,2588,13303,3720,8096,,5701,4225,3396,4097,1943,1266,1354,1325,2038,1822
845510,Mills for rolling metal tubes,0,0,0,0,0,0,0,0,0,0,,3260,11282,1780,4672,7074,530,912,497,0,2263,,19428,4511,2005,4924,1618,1822,2957,764,910,911
845522,Cold-rolling mills for metal (excluding tube mills),0,0,0,0,0,0,0,0,0,0,,218,720,181,47,161,508,353,806,857,550,,3107,2917,5570,4092,3017,3744,2752,2058,1755,3654
845949,"Boring machines for metals, not numerically controlled (excl. way-type unit head machines and ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,839,265,822,853,893,,0,0,0,0,0,0,0,0,0,114
846019,"Flat-surface grinding machines, for working metal, in which the positioning in any one axis ...",0,0,0,0,0,0,0,0,0,0,,150,498,453,182,257,306,510,744,477,499,,1821,2340,1666,1999,1288,2163,1853,1725,834,648
846022,"Centreless grinding machines for finishing metal, numerically controlled (other than gear finishing ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,45
842541,Built-in jacking systems of a type used in garages,0,0,0,0,0,0,0,0,7,0,,418,259,374,578,620,899,1572,1590,1248,2329,,4151,5406,3094,5228,4489,2638,2139,2356,2429,2133
842620,Tower cranes,0,0,0,0,0,0,0,0,131,0,,1763,1100,1958,3862,4395,10294,15023,5517,5799,3725,,110493,115219,77503,90636,43621,50340,29222,20805,14387,14294
842710,"Self-propelled trucks fitted with lifting or handling equipment, powered by an electric motor",0,0,0,0,0,0,0,0,0,0,,497,950,936,1335,1705,2128,4959,4326,4617,5446,,31321,26310,27401,35371,22897,25744,19486,16559,27769,33267
842919,"Self-propelled bulldozers and angledozers, on wheels",0,0,0,0,0,0,0,0,0,0,,4556,1273,1201,662,2325,3615,2861,114,3202,1477,,36237,25702,10519,7101,1897,5129,1588,9175,921,3506
843031,Self-propelled coal or rock cutters and tunnelling machinery (excluding hydraulically operated ...,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,108,0,367,181,,83325,70299,117527,149962,64867,23873,30797,29496,33787,10797
843069,"Earth moving machinery, not self-propelled, n.e.s.",0,0,0,0,0,0,0,0,0,0,,2116,4329,2131,1202,1269,2110,2056,2350,2419,3439,,7557,11060,36432,17036,8032,5454,7684,6028,3472,7754
843120,"Parts of fork-lift trucks and other works trucks fitted with lifting or handling equipment, ...",0,0,0,0,0,0,0,0,4,0,,640,466,740,707,802,1018,1137,1030,673,5371,,19927,21965,21697,17846,8887,20805,11037,8782,10106,9124
843320,"Mowers, incl. cutter bars for tractor mounting (excluding mowers for lawns, parks or sports ...",0,0,0,0,0,0,0,0,0,0,,2681,2111,2639,3851,3881,6710,4993,5415,4364,7250,,4149,4717,1581,1473,2251,1052,1204,2309,805,317
843340,"Straw or fodder balers, incl. pick-up balers",0,0,0,0,0,0,0,0,0,0,,2079,5335,7657,5198,5966,7820,9185,9403,8045,11271,,7871,7363,1195,3321,2717,2073,860,3066,461,2087
843352,Threshing machinery (excluding combine harvester-threshers),0,0,0,0,0,0,0,0,0,0,,124,59,9467,2527,3879,1386,1188,985,4556,1948,,0,0,103,6,54,51,3,237,0,377
843680,"Agricultural, horticultural, forestry or bee-keeping machinery, n.e.s.",0,0,0,0,0,0,0,0,0,0,,604,790,1476,4494,1219,1139,2371,3405,4817,18457,,12549,3317,5438,2496,2011,1775,1224,3139,1477,2786
843790,Parts of machinery used in the milling industry or for the working of cereals or dried leguminous ...,0,0,0,0,0,0,0,0,0,0,,2488,3524,1316,693,1219,1344,1222,1007,864,1478,,18514,19525,61905,27482,36293,10821,11616,15695,7610,8912
843840,"Brewery machinery (excluding centrifuges and filtering, heating or refrigerating equipment)",0,0,0,0,0,0,0,0,0,0,,0,2801,1193,1464,3040,695,1137,3131,991,845,,0,116,32,88,23,0,3,39,8,2
843860,"Machinery for the industrial preparation of fruits, nuts or vegetables (excluding cooking and ...",0,0,0,0,0,0,0,0,0,0,,664,577,558,295,959,890,846,1162,1491,960,,4623,7625,3125,2893,2375,2846,5774,3442,2463,2191
843910,"Machinery for making pulp of fibrous cellulosic material (excluding autoclaves, boilers and ...",0,0,0,0,0,0,0,0,0,0,,11,95,122,266,39,94,235,11,243,109,,3847,4635,2136,508,5647,3418,1603,6601,4788,6498
843999,"Parts of machinery for making or finishing paper or paperboard, n.e.s.",0,0,0,0,0,0,0,0,0,0,,1896,749,1093,624,500,1128,3756,2012,769,359,,25187,18118,9041,14417,8281,4957,5074,6700,6967,6477
820730,"Interchangeable tools for pressing, stamping or punching",0,0,0,0,0,0,0,0,0,0,,2000,2864,5541,3303,923,2514,2638,2588,2467,3020,,3668,3984,7074,6677,4069,4961,5075,5186,7543,8476
830160,"Parts of padlocks, locks, clasps and frames with clasps, incorporating locks, of base metal, ...",0,0,0,0,0,0,0,0,0,0,,1001,1679,2094,2039,2182,2852,4261,3948,3860,3762,,9558,11046,12917,12573,10618,8840,14216,14500,13696,20699
721399,"Bars and rods, hot-rolled, in irregularly wound coils, of iron or non-alloy steel (excluding ...",0,0,0,0,0,0,0,0,0,0,,20803,12173,10406,4209,6776,12073,24503,3433,6303,21202,,585,6097,892,5493,11546,3928,3418,5483,2278,1115
721491,"Bars and rods, of iron or non-alloy steel, not further worked than hot-rolled, hot-drawn or ...""",0,0,0,0,0,0,0,0,0,0,,8717,5627,4662,4026,5467,6272,6730,6162,5869,8387,,417,1201,0,1951,366,183,1244,420,138,45
721510,"Bars and rods, of non-alloy free-cutting steel, not further worked than cold-formed or col ...",0,0,29,0,0,0,0,0,0,0,,3183,2562,1402,880,1558,2269,2471,1396,1022,1813,,5951,3434,3222,3442,2438,755,928,6385,1199,938
830610,"Bells, gongs and the like, non-electric, of base metal (excluding musical instruments)",0,0,0,0,0,0,0,0,0,0,,515,806,428,374,538,421,555,450,505,753,,79,178,436,359,405,275,354,274,1565,788
830710,"Flexible tubing of iron or steel, with or without fittings",0,0,0,0,0,0,0,0,0,0,,14091,6441,6135,4756,4031,6085,6664,6987,7116,20592,,21442,23293,46232,45525,12603,23687,36090,26327,16462,76921
831110,"Coated electrodes of base metal, for electric arc-welding",0,0,0,0,0,0,0,0,0,0,,19544,21864,21941,13380,13202,13867,15158,17175,15639,27143,,45749,48424,46979,46574,35351,27970,36594,30747,27024,32315
840140,"Parts of nuclear reactors, n.e.s. [Euratom]",0,0,0,0,0,0,0,0,0,0,,14311,21598,65634,115221,92780,273765,155335,87719,166645,210316,,31,709,81,590,179,264,27,334,33,16
840690,"Parts of steam and other vapour turbines, n.e.s.",0,0,0,0,0,0,0,0,0,0,,68445,63507,106145,113269,56011,35693,83414,30095,54563,176970,,146733,153392,32284,212005,103755,131674,48324,37553,26772,37173
841013,"Hydraulic turbines and water wheels, of a power > 10.000 kW (excluding hydraulic power engines ...",0,0,0,0,0,0,0,0,0,0,,3709,9606,0,14238,10895,0,0,0,3141,3483,,330,306,3862,80,2607,0,12727,6,31,26
841121,Turbopropellers of a power <= 1.100 kW,0,0,0,0,0,0,0,0,0,0,,1347,970,1093,800,656,413,911,1229,1159,858,,487,130,31,1025,23967,297,17115,281,510,343
841182,Gas turbines of a power > 5.000 kW (excluding turbojets and turbopropellers),0,0,0,0,0,0,0,0,0,0,,57099,46788,43365,49895,48311,79656,38308,72078,26574,44405,,543393,393320,141064,251642,122837,30794,29239,3863,32381,80040
740829,"Wire of copper alloys (other than copper-zinc alloys [brass], copper-nickel alloys [cupro-nickel] ...",0,0,0,0,0,0,0,0,0,0,,379,1840,1407,1721,2964,2508,1201,742,468,2829,,3359,4565,7969,5321,4498,5309,8549,2973,561,383
740919,"Plates, sheets and strip, of refined copper, not in coils, of a thickness of > 0,15 mm (excluding ...",0,168,0,0,0,0,0,0,0,0,,13761,15668,12387,8823,7302,10256,12922,9969,8909,16039,,33681,41466,32594,23416,19890,14073,8654,9200,7367,9844
740931,"Plates, sheets and strip, of copper-tin base alloys """"bronze"""", of a thickness of > 0,15 mm, ...""",0,0,0,0,0,0,0,0,0,0,,2361,1821,1139,552,821,1163,1055,918,984,1106,,5227,4273,2490,565,637,1240,209,500,760,595
741129,"Tubes and pipes of copper alloys (excluding copper-zinc base alloys """"brass"""", copper-nickel ...""",0,0,0,0,0,0,0,0,0,0,,1829,1097,823,843,390,373,286,1010,257,380,,82837,64408,54303,60634,24057,28903,34120,21068,24573,22640
741910,"Chain and parts thereof, of copper (excluding watch chains, necklace chains and the like)",0,0,0,0,0,0,0,0,0,0,,0,2,15,6,12,14,12,108,4,10,,143,106,109,249,270,179,170,407,1023,648
741991,"Articles of copper, cast, moulded, stamped or forged, but not further worked, n.e.s.",0,0,0,0,0,0,0,0,0,0,,55759,28335,23946,3836,698,830,1634,1013,1332,1161,,1403,1645,5681,3786,6886,4005,2078,2340,2695,7158
750512,"Bars, rods, profiles and wire, of nickel alloys, n.e.s. (excluding electrically insulated products)",0,0,0,0,0,0,0,0,24,0,,24988,35001,22812,16002,16246,10103,15670,13615,13302,15617,,1049,843,692,1396,1231,2204,4732,5300,3041,3971
760200,"Waste and scrap, of aluminium (excluding slags, scale and the like from iron and steel production, ...",0,0,0,0,0,0,0,0,0,0,,702,236,439,953,315,223,2396,975,720,1689,,161,100,223,29099,18397,37850,110071,136415,167536,117781
760720,"Aluminium foil, backed, of a thickness (excluding any backing) of <= 0,2 mm (excluding stamping ...",0,0,0,0,0,0,0,0,0,0,,15488,8604,7335,9311,10099,13586,15954,15133,16360,18925,,69204,56470,63305,72078,67017,56475,50524,62352,59526,55153
761010,"Doors, windows and their frames and thresholds for door, of aluminium (excluding door furniture)",0,0,0,0,0,0,0,0,0,0,,5347,4204,4735,6638,9080,3578,7286,7485,12027,13715,,36170,19118,51156,35795,18357,22193,55375,87454,46423,25580
761100,"Reservoirs, tanks, vats and similar containers, of aluminium, for any material (other than ...",0,0,0,0,0,0,0,0,0,0,,458,359,1265,2057,1073,924,3345,834,47,3792,,6576,8781,8794,5265,3705,3143,2656,2602,1779,2461
780419,"Lead plates; lead sheets, strip and foil, of a thickness """"excluding any backing"""" of > 0,2 ...""",0,0,0,0,0,0,0,0,0,0,,686,1059,928,712,1054,1752,1258,1576,1177,1540,,3266,11180,2037,7872,873,508,1259,3133,4178,1359
