Product code,Product label,Singapore's imports from India-Value in 2012,Singapore's imports from India-Value in 2013,Singapore's imports from India-Value in 2014,Singapore's imports from India-Value in 2015,Singapore's imports from India-Value in 2016,Singapore's imports from India-Value in 2017,Singapore's imports from India-Value in 2018,Singapore's imports from India-Value in 2019,Singapore's imports from India-Value in 2020,Singapore's imports from India-Value in 2021,India's exports to world- ,India's exports to world-Value in 2012,India's exports to world-Value in 2013,India's exports to world-Value in 2014,India's exports to world-Value in 2015,India's exports to world-Value in 2016,India's exports to world-Value in 2017,India's exports to world-Value in 2018,India's exports to world-Value in 2019,India's exports to world-Value in 2020,India's exports to world-Value in 2021,Singapore's imports from world- ,Singapore's imports from world-Value in 2012,Singapore's imports from world-Value in 2013,Singapore's imports from world-Value in 2014,Singapore's imports from world-Value in 2015,Singapore's imports from world-Value in 2016,Singapore's imports from world-Value in 2017,Singapore's imports from world-Value in 2018,Singapore's imports from world-Value in 2019,Singapore's imports from world-Value in 2020,Singapore's imports from world-Value in 2021
851631,Electric hairdryers,0,0,0,0,0,0,0,0,0,0,,4,54,7,11,455,154,558,1020,823,828,,6264,6542,6391,5565,8070,20097,17815,13101,13236,45937
851210,Electric lighting or visual signalling equipment of a kind used for bicycles (other than lamps ...,0,1,3,4,17,0,0,0,0,0,,2377,1294,1810,1026,877,403,294,500,295,426,,755,558,841,945,903,729,828,693,1341,3404
850610,Manganese dioxide cells and batteries (excluding spent),31,4,0,0,8,0,1,0,0,0,,3479,5317,4053,3018,2744,2188,3209,8134,3003,2885,,80351,72936,71127,56000,56767,67774,56526,42885,43939,56448
850660,Air-zinc cells and batteries (excluding spent),0,2,0,57,0,0,0,14,0,0,,184,0,348,1044,432,110,115,1,3,37,,7823,6030,1226,1683,2122,1637,2009,1793,1383,1187
852712,"Pocket-size radiocassette players [dimensions <= 170 mm x 100 mm x 45 mm], with built-in amplifier, ...",0,0,0,0,0,0,0,0,0,0,,7,159,6,1,68,6,13,3,1,11,,406,110,221,340,337,732,55,47,62,138
852719,"Radio-broadcast receivers capable of operating without an external source of power, not combined ...",0,0,0,27,32,10,3,0,0,0,,878,1233,1943,1371,1000,957,801,912,321,281,,9067,8787,7420,2674,1821,2528,1664,677,486,609
852792,"Radio-broadcast receivers, for mains operation only, not combined with sound recording or reproducing ...",0,0,0,0,0,0,0,0,0,0,,26,0,0,0,0,0,15,4,0,0,,3224,3066,1534,984,760,2041,1541,1374,254,3476
854089,"Electronic valves and tubes (excluding receiver or amplifier valves and tubes, microwave tubes, ...",0,0,19,0,1,0,0,0,4,0,,1939,2566,1770,992,951,288,337,125,281,277,,4367,4152,4414,4075,3414,5729,15277,6004,3282,10676
853941,Arc lamps,0,2,1,0,0,0,1,0,4,0,,1502,1010,628,645,436,188,1003,312,25,15,,10717,11408,14289,17987,18060,20569,19140,25440,37487,44457
860310,"Self-propelled railway or tramway coaches, vans and trucks, powered from an external source ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,10961,152042,37630,16203,152995,,176,12526,0,0,0,0,0,0,0,0
860630,Railway or tramway self-discharging goods vans and wagons (excluding tank wagons and the like ...,0,0,0,0,0,0,0,0,0,0,,0,86,0,0,0,0,0,1,0,1,,0,0,0,595,0,0,0,0,0,0
860692,"Railway or tramway goods vans and wagons, open, with non-removable sides of a height > 60 cm ...",0,0,0,0,0,0,0,0,0,0,,13590,4,211,29,0,0,2674,0,0,0,,0,0,0,0,0,0,0,0,0,349
870290,"Motor vehicles for the transport of >= 10 persons, incl. driver, not with compression-ignition ...""",247,0,0,0,0,0,0,0,0,0,,19016,14035,8216,1087,5054,10115,2039,3580,153,155,,23145,21975,51152,53555,18294,24136,6935,15110,7269,6529
870324,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",1,0,0,0,0,0,0,0,0,0,,4505,921,288,4546,3638,1759,1355,2947,1256,15,,348387,288862,293855,176104,152124,112297,142261,116323,126191,122981
870332,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...""",0,0,0,0,0,0,0,0,0,0,,19346,51331,93024,66202,138272,199452,275874,192188,69627,37141,,21592,26947,4563,13355,15232,23377,10525,8089,5707,4063
870431,"Motor vehicles for the transport of goods, with only spark-ignition internal combustion piston ...",0,0,0,0,0,0,0,0,0,0,,101,5026,3944,4902,2214,4972,7451,7334,3851,12846,,3189,2828,7058,7917,8990,3525,2348,10811,16636,45587
121490,"Swedes, mangolds, fodder roots, hay, lucerne """"alfalfa"""", clover, sainfoin, forage kale, lupines, ...""",0,0,0,0,0,0,0,0,0,0,,50,84,14,50,27,4,42,116,47,25,,761,1036,1146,1361,1511,1710,1721,1753,1445,1574
121292,"Locust beans """"carob"""", fresh, chilled, frozen or dried, whether or not ground""""",0,0,0,0,0,0,0,0,0,0,,0,18,0,0,0,3,7,8,0,0,,0,0,26,0,2,0,0,0,0,0
151229,"Cotton-seed oil and its fractions, whether or not refined, but not chemically modified (excluding ...",0,0,0,32,11,0,12,42,5,0,,143,223,1815,1419,2258,50,56,51,390,618,,2185,1260,1911,485,148,276,628,646,371,298
150190,"Poultry fat, rendered or otherwise extracted",0,0,0,0,0,0,0,0,0,0,,0,17,2,82,0,19,0,1,0,0,,48,30,0,0,0,48,76,77,106,97
150430,"Fats and oils and their fractions of marine mammals, whether or not refined (excluding chemically ...",0,0,0,0,0,0,0,0,0,0,,133,12,0,0,0,0,0,0,0,0,,9,12,3,8,0,0,3,0,57,79
200820,"Pineapples, prepared or preserved, whether or not containing added sugar or other sweetening ...",8,0,0,2,0,0,0,0,0,0,,46,56,62,472,74,172,226,153,170,268,,9223,8316,10539,11114,12301,11335,7116,6632,9600,10134
190220,"Pasta, stuffed with meat or other substances, whether or not cooked or otherwise prepared",1,0,3,1,1,0,2,2,0,0,,312,2627,837,686,2451,3787,4237,3966,3870,3233,,3357,3799,3426,3084,3570,6069,13542,13636,16140,14629
152000,"Glycerol, crude; glycerol waters and glycerol lyes",0,0,0,0,0,0,0,0,0,0,,225,481,371,286,72,1745,3920,4057,3816,2342,,4032,4489,4780,4692,3225,5275,5982,3865,3903,5289
160231,"Meat or offal of turkeys """"Gallus domesticus"""", prepared or preserved (excluding sausages ...""",0,0,0,0,0,0,0,0,0,0,,6,0,6,53,0,0,0,0,1,0,,4944,4843,5982,4797,4697,3554,3722,2917,2842,2844
160232,"Meat or offal of fowls of the species """"Gallus domesticus"""", prepared or preserved (excluding ...""",0,0,0,0,0,0,0,0,0,0,,808,282,95,56,0,0,251,99,72,219,,74881,79683,82255,85785,84772,91706,101080,110350,114502,119004
160411,"Prepared or preserved salmon, whole or in pieces (excluding minced)",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1162,1367,1856,1876,1707,2411,3122,2460,3119,2613
160416,"Prepared or preserved anchovies, whole or in pieces (excluding minced)",0,0,0,0,0,0,0,0,0,0,,0,16,12,0,0,4,1,12,0,20,,1003,876,836,803,1272,1711,1418,1040,1100,1141
160418,"Prepared or preserved shark fins, whole or in pieces (excl. minced)",0,0,0,0,0,0,159,0,0,0,,0,0,0,0,0,3,0,0,0,0,,0,0,0,0,0,0,1842,25,120,229
160432,Caviar substitutes prepared from fish eggs,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,503,505,789,671,595,495,468,471,347,660
160529,"Shrimps and prawns, prepared or preserved, in airtight containers (excluding smoked)",0,0,0,0,2,0,0,0,0,0,,0,10208,5094,74949,143859,204459,226806,257278,383194,468490,,667,398,369,404,441,562,872,1369,1568,2038
160551,"Oysters, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,,2770,2120,1464,1857,1544,2271,777,829,522,577
160558,"Snails, prepared or preserved (excluding smoked and sea snails)",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,124,177,207,261,218,168,134,196,208,357
170211,"Lactose in solid form and lactose syrup, not containing added flavouring or colouring matter, ...",1,0,11,9,4,1,24,7,5,0,,2715,1638,3013,3311,3772,5446,6699,7663,4921,5013,,24730,22547,28192,23147,9539,17826,14214,20988,22831,27376
220290,"Non-alcoholic beverages (excluding water, fruit or vegetable juices and milk)",266,503,460,540,492,628,0,0,0,0,,6852,9306,10333,10234,12021,3335,0,0,0,0,,136199,157000,164045,141096,139286,131770,0,0,0,0
250870,Chamotte or dinas earths,0,0,0,0,0,0,0,0,0,0,,3,104,236,383,570,1627,2350,2596,1516,2573,,16,11,72,32,30,0,1,2,0,0
200919,"Orange juice, unfermented, whether or not containing added sugar or other sweetening matter ...",5,5,2,0,0,3,2,9,2,0,,36,272,301,205,40,169,166,187,19,31,,3906,3562,3084,2172,2173,1842,1636,1754,1251,1263
200949,"Pineapple juice, unfermented, Brix value > 20 at 20¡ÆC, whether or not containing added sugar ...",5,2,1,0,69,0,0,0,0,0,,333,93,140,1010,1601,1226,530,684,330,216,,1993,1564,1850,2430,2699,1600,1692,1835,1835,2228
200950,"Tomato juice, unfermented, whether or not containing added sugar or other sweetening matter ...",0,0,0,1,0,0,0,1,0,0,,4,5,100,187,156,70,6,2,0,0,,836,909,864,718,627,605,540,597,398,303
260900,Tin ores and concentrates,0,0,0,0,0,0,0,0,0,0,,0,19,0,0,0,0,1,0,0,0,,4271,3648,17659,10147,4244,2207,830,554,1702,403
261000,Chromium ores and concentrates,0,0,0,0,0,0,0,0,0,0,,77098,75496,26544,20496,51559,27605,17115,18563,1642,1547,,211,214,21,85,231,2,243,302,3,161
261390,Molybdenum ores and concentrates (excluding roasted),0,0,0,0,0,0,0,0,0,0,,0,0,1882,15,25,34,6,0,13,10,,44,0,0,0,0,0,0,1,0,0
261900,"Slag, dross, scalings and other waste from the manufacture of iron or steel (excluding granulated ...",0,1,0,0,0,6,1,0,1,0,,152353,153386,70575,22387,13558,19574,8680,8521,13611,39271,,1854,932,0,0,0,128,248,405,881,4
262091,"Slag, ash and residues, containing antimony, beryllium, cadmium, chromium or their mixtures ...",0,0,0,0,0,0,0,0,0,0,,0,527,4781,3812,1836,902,0,337,788,890,,7,0,0,0,0,2,0,0,0,0
262110,Ash and residues from the incineration of municipal waste,0,0,0,0,0,0,0,0,0,0,,361,507,252,968,1372,2432,1114,1475,1132,445,,10,1,5,0,0,0,0,0,108,3
270710,"Benzol """"benzene"""" containing > 50% of benzene (excluding chemically defined)""""",29490,16555,0,0,0,0,0,0,0,0,,2,3408,50902,25538,46993,8126,4542,745,771,562,,411647,77161,78287,36866,2153,37061,0,0,24040,13250
284330,"Gold compounds, inorganic or organic, whether or not chemically defined",0,1,1,2,2,0,0,0,0,0,,8,52,13,149,216,117,12250,41418,50012,29363,,247405,211294,177850,151532,156334,164699,153438,206502,266440,258772
284410,"Natural uranium and its compounds; alloys, dispersions, incl. cermets, ceramic products and ...",0,0,0,0,0,0,0,0,0,0,,113,15,23,19,7,7,46,7,10,5,,0,0,0,0,0,0,0,0,0,0
284420,"Uranium enriched in U 235 and its compounds: plutonium and its compounds; alloys, dispersions, ...",0,0,0,0,0,0,0,0,0,0,,11,0,0,0,2,0,0,0,0,1,,0,0,11,0,0,0,0,3,0,0
251620,"Sandstone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks ...",34,30,0,0,25,160,158,0,0,0,,88063,131356,144815,146265,133377,178824,194692,169563,135037,164748,,204,341,466,292,412,367,345,43,39,96
252210,Quicklime,0,0,0,0,9,0,0,0,0,0,,1082,723,1261,3453,2218,2936,1659,2047,1818,2143,,13446,13270,13557,12095,8960,6419,6264,4694,3966,5319
280470,Phosphorus,0,0,0,0,1,0,0,0,0,0,,2682,8368,2587,2408,2590,2834,3414,3354,3030,4516,,38,36,46,45,32,7,13,3,3,2
81120,"Frozen raspberries, blackberries, mulberries, loganberries, black-, white- or red currants ...",0,0,0,0,0,0,0,0,0,0,,21,3,137,179,138,336,211,108,293,477,,297,343,307,298,473,448,410,407,610,587
81400,"Peel of citrus fruit or melons, incl. watermelons, fresh, frozen, dried or provisionally preserved ...",0,0,0,0,0,0,0,0,0,0,,205,296,473,891,507,440,393,492,380,162,,64,53,63,52,56,69,66,91,76,104
80262,"Fresh or dried macadamia nuts, shelled",0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,8,,3593,2633,3660,4517,4540,2676,2680,2153,1937,2462
100191,"Seed of wheat and meslin, for sowing (excluding durum)",0,0,0,0,0,0,0,0,0,0,,0,65,14439,5,0,80,21,68,40,784,,641,1,0,0,0,8,2,7,0,0
100290,Rye (excluding seed for sowing),0,0,0,0,0,0,0,0,0,0,,0,9,212,1,4,8,0,90,1,1,,1,1,1,0,1,1,0,0,0,0
100510,Maize seed for sowing,8,0,0,0,0,0,1,0,0,0,,15270,29168,31889,20476,26410,35978,60898,42949,36437,53075,,8,3,6,8,13,10,7,1,74,6
60313,"Fresh cut orchids and buds, of a kind suitable for bouquets or for ornamental purposes",0,0,8,0,0,0,0,0,0,0,,4,5,4,4,10,2,5,0,2,1,,8858,7201,6035,6441,6377,6180,6693,6629,3404,2929
71159,"Mushrooms and truffles, provisionally preserved, e.g., by sulphur dioxide gas, in brine, in ...""",0,0,0,0,0,0,0,0,0,0,,32,25,8,107,402,1161,751,331,172,469,,329,354,206,285,210,104,138,217,227,271
30788,"Smoked, dried, salted or in brine, even in shell, stromboid conchs """"Strombus spp.""""""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,402,0,0,,0,0,0,0,0,0,67,59,104,93
30822,"Frozen sea urchins """"Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus ...""",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,224,177,382,796
30829,"Smoked, frozen, dried, salted or in brine, sea urchins """"Strongylocentrotus spp., Paracentrotus ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,288,0,0,15,0,,243,236,81,97,139,171,13,1,0,2
40711,"Fertilised eggs for incubation, of domestic fowls",0,0,0,0,0,0,0,0,0,0,,0,4570,10252,8252,12174,15082,16523,18169,11577,13507,,0,0,0,0,0,0,5,2,0,0
40790,"Birds' eggs, in shell, preserved or cooked",0,0,0,0,0,0,0,0,0,0,,0,531,1048,4877,3748,743,608,953,604,881,,8204,9181,9120,9220,9855,12388,16385,15507,9691,9959
50210,"Pigs', hogs' or boars' bristles and waste of such bristles",0,0,0,0,0,0,0,0,0,0,,80,36,60,84,135,285,303,88,27,219,,0,0,0,0,0,0,0,0,0,0
50290,Badger and other brush making hair and waste thereof,0,2,0,0,0,0,0,0,0,0,,316,395,330,560,135,92,154,75,49,94,,227,69,19,10,81,22,29,11,9,11
51191,"Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead fish, crustaceans, ...",0,0,0,0,247,0,0,0,0,0,,1038,9144,278,142,172,328,1105,3075,919,1239,,8004,7930,4961,6039,8308,8459,8942,9322,9317,10305
30564,"Tilapia """"Oreochromis spp."""", catfish """"Pangasius spp., Silurus spp., Clarias spp., Ictalurus ...""",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
10420,Live goats,0,0,0,0,0,0,0,0,0,0,,5535,10358,10824,9245,25014,22673,27436,14679,4026,9479,,768,2321,0,0,0,0,468,0,0,0
20120,"Fresh or chilled bovine cuts, with bone in (excluding carcases and 1/2 carcases)",0,0,0,0,0,0,0,0,0,0,,283,9,0,9,0,0,1,0,18,37,,4581,4306,4691,4846,5030,6663,7534,6770,7533,9377
20441,Frozen sheep carcases and half-carcases (excluding lambs),0,0,0,0,0,0,0,0,0,0,,1287,1195,660,4413,2349,2627,1905,985,1125,953,,10133,11827,15003,14815,15602,19245,16164,17868,15924,18443
20713,Fresh or chilled cuts and edible offal of fowls of the species Gallus domesticus,0,0,0,0,0,0,0,0,0,0,,396,2,66,14,0,0,14,28,66,56,,0,0,0,0,0,10,2,0,33,311
20726,Fresh or chilled cuts and edible offal of turkeys of the species domesticus,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,23,0,0,0,0,0,0,0,0
20741,"Fresh or chilled domestic ducks, not cut in pieces",0,0,0,0,0,0,0,0,0,0,,0,6,0,0,0,0,0,0,0,0,,0,0,22,0,0,0,0,0,0,0
20743,"Fatty livers of domestic ducks, fresh or chilled",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,8,0,0,231,12,74,52
30622,"Lobsters """"Homarus spp."""", even smoked, whether in shell or not, live, fresh, chilled, dried, ...""",117,143,111,314,174,291,0,0,0,0,,7786,6852,6999,6761,3877,1705,0,0,0,0,,7837,7588,8719,9426,7938,9624,0,0,0,0
30624,"Crabs, even smoked, whether in shell or not, live, fresh, chilled, dried, salted or in brine, ...",18040,17970,19425,17174,19556,17130,0,0,0,0,,29134,37765,35091,35329,61761,13569,0,0,0,0,,55043,54890,57821,54056,53350,52289,0,0,0,0
30634,"Norway lobsters """"Nephrops norvegicus"""", whether in shell or not, live, fresh or chilled""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,209,0,0,0,,0,0,0,0,0,0,0,11,0,0
30693,"Crabs, whether in shell or not, dried, salted, smoked or in brine, incl. crabs in shell, cooked ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1277,676,482,64,260,,0,0,0,0,0,0,0,0,52,123
30695,"Shrimps and prawns, whether in shell or not, dried, salted, smoked or in brine, incl. ones ...",0,0,0,0,0,0,120,162,70,0,,0,0,0,0,0,2230,2789,2923,869,1223,,0,0,0,0,0,0,2327,324,3647,4901
30712,"Oysters, even in shell, frozen",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,1175,1783,1601,3278
30722,"Scallops and other molluscs of the family Pectinidae, frozen, even in shell",0,0,0,0,0,0,0,28,24,0,,0,0,0,0,0,0,295,268,77,183,,0,0,0,0,0,0,13939,23177,16542,25491
30193,"Live carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,843,716,501,406,354,344,373,230,121,124
30195,"Live southern bluefin tunas """"Thunnus maccoyii""""""""",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,46,76,0,0,0,0,0,0,0,0
30231,"Fresh or chilled albacore or longfinned tunas """"Thunnus alalunga""""""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,9,3,0,0,0,0,0,,0,0,9,72,2,0,2,1,1,1
30243,"Fresh or chilled sardines """"Sardina pilchardus, Sardinops spp."""", sardinella """"Sardinella ...""",0,0,0,0,0,0,0,0,0,0,,0,147,1116,221,228,338,421,266,252,170,,100,122,104,109,139,127,153,142,130,154
30245,"Fresh or chilled jack and horse mackerel """"Trachurus spp.""""""""",0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1368,1153,973,766,808,748,1040,1244,1089,1063
30251,"Fresh or chilled cod """"Gadus morhua, Gadus ogac, Gadus macrocephalus""""""""",6,7,3,0,0,1,0,0,0,0,,0,1599,380,1072,39,195,186,18,0,11,,451,1210,255,262,271,271,442,378,201,248
30291,"Fresh or chilled fish livers, roes and milt",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,808,846,835,1318
30325,"Frozen carp """"Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,19,,1615,350,291,170,127,90,606,985,1684,1963
30334,"Frozen turbot """"Psetta maxima""""""""",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,109,6,45,14,43,0,5,14,71,19
30351,"Frozen herrings """"Clupea harengus, Clupea pallasii""""""""",0,0,0,0,0,0,0,0,0,0,,13,0,4,0,0,73,0,0,0,2,,80,44,77,81,109,113,66,103,37,122
30391,"Frozen fish livers, roes and milt",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,323,7,5,4,482,,0,0,0,0,0,0,6705,5972,5559,9470
30463,"Frozen fillets of Nile perch """"Lates niloticus""""""""",0,0,0,0,0,0,0,0,0,0,,0,6,0,0,0,0,0,0,0,0,,988,934,1249,1117,1209,799,582,939,198,484
30471,"Frozen fillets of cod """"Gadus morhua, Gadus ogac, Gadus macrocephalus""""""""",0,0,0,0,0,0,0,0,0,0,,0,0,8,0,0,0,0,0,0,0,,1283,860,593,497,967,996,1049,762,1540,1903
30475,"Frozen fillets of Alaska pollack """"Theragra chalcogramma""""""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1168,1212,933,783,852,826,983,1162,1813,2649
30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, ...""",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,428,51,2,0,0
30497,"Frozen meat, whether or not minced, of rays and skates """"Rajidae""""""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,102,0,0,,0,0,0,0,0,0,0,0,0,0
30510,"Flours, meals and pellets of fish, fit for human consumption",0,0,0,0,0,0,0,0,0,0,,1168,1007,573,551,350,640,397,237,1,5,,228,240,209,213,375,278,419,415,549,338
30532,"Fillets, dried, salted or in brine, but not smoked, of fish of the families Bregmacerotidae, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,7,,2,14,14,1,12,25,20,10,99,216
381700,Mixed alkylbenzenes and mixed alkylnaphthalenes produced by the alkylation of benzene and naphthalene ...,4,0,0,0,0,0,0,0,0,0,,107833,59053,59698,12419,11084,2178,529,380,1201,2584,,27318,32277,30097,23760,20629,27711,31583,20986,25323,27497
382473,"Mixtures containing hydrobromofluorocarbons """"HBFCs""""""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,2,0,13,0,0,0,1,0,0,0
382478,"Mixtures containing perfluorocarbons """"PFCs"""" or hydrofluorocarbons """"HFCs"""", but not containing ...""",0,0,0,0,0,0,0,0,0,0,,37,121,622,2029,5070,17094,25997,15442,11898,37617,,18504,15701,14050,15351,13938,14824,15134,9454,6826,11807
382482,"Mixtures and preparations containing polychlorinated biphenyls """"PCBs"""", polychlorinated terphenyls ...""",0,0,0,0,0,0,0,0,0,0,,0,2,0,2,19,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
382510,Municipal waste,0,0,0,0,0,0,0,0,0,0,,22,1,0,0,0,0,1,0,1,8,,0,0,0,64,0,0,0,0,0,0
370241,"Photographic film """"incl. instant print film"""", sensitised, in rolls, unexposed, without perforations, ...""",1,0,0,0,1,1,0,0,0,0,,84,0,0,0,0,0,0,0,0,0,,138,110,209,175,275,247,304,213,29,130
370298,"Photographic film, sensitised, in rolls, unexposed, with perforations, for monochrome photography, ...",4,0,0,2,0,1,1,1,0,0,,0,17,4,1,0,15,6,10,1,6,,4952,3690,3608,5177,6928,7175,5098,1268,769,541
370320,"Photographic paper, paperboard and textiles, sensitised, unexposed, for colour photography ...""",40,7,0,0,1,0,0,0,0,0,,10,1,1054,0,86,8,1099,153,301,436,,14719,13834,14822,8906,5056,3520,2884,3451,1366,2283
370710,"Sensitising emulsions """"for photographic uses""""""""",0,0,0,0,0,3,0,0,0,0,,286,290,306,276,301,359,465,496,432,608,,27946,19616,16960,14588,37335,39451,38977,36056,43675,47938
380110,"Artificial graphite (excluding retort graphite, retort carbon and goods of artificial graphite, ...",47,135,974,610,68,5,85,0,0,0,,42346,24680,19779,14053,12747,18006,23661,16371,11003,15584,,3674,3427,3693,3208,8881,9137,9265,7037,5227,7858
380510,"Gum, wood or sulphate turpentine oils",0,0,0,0,0,0,1,4,0,0,,33,104,64,123,24,59,177,527,324,427,,245,146,211,231,136,197,201,321,175,572
380610,Rosin and resin acids,0,0,0,0,0,0,20,36,0,0,,274,680,1023,634,366,482,783,617,654,807,,6478,5854,3311,2160,1704,1557,1588,1377,606,1079
401036,"Endless synchronous belts, of vulcanised rubber, of an outside circumference > 150 cm but <= ...",0,0,0,0,0,0,0,0,0,0,,128,22,82,205,114,20,32,37,64,53,,75,51,126,113,97,130,258,305,314,475
